municipio,year,week,idhm
cabo frio,2023,45,0.735
cachoeiras de macacu,2023,45,0.7
cambuci,2023,45,0.691
carapebus,2023,45,0.713
comendador levy gasparian,2023,45,0.685
campos dos goytacazes,2023,45,0.716
cantagalo,2023,45,0.631
cardoso moreira,2023,45,0.648
carmo,2023,45,0.696
casimiro de abreu,2023,45,0.726
conceicao de macabu,2023,45,0.712
cordeiro,2023,45,0.729
duas barras,2023,45,0.659
duque de caxias,2023,45,0.711
engenheiro paulo de frontin,2023,45,0.722
guapimirim,2023,45,0.698
iguaba grande,2023,45,0.761
itaborai,2023,45,0.693
itaguai,2023,45,0.715
italva,2023,45,0.688
itaocara,2023,45,0.713
itaperuna,2023,45,0.73
itatiaia,2023,45,0.737
japeri,2023,45,0.659
laje do muriae,2023,45,0.668
macae,2023,45,0.764
macuco,2023,45,0.703
mage,2023,45,0.709
mangaratiba,2023,45,0.753
marica,2023,45,0.765
mendes,2023,45,0.736
mesquita,2023,45,0.656
miguel pereira,2023,45,0.745
miracema,2023,45,0.713
natividade,2023,45,0.673
nilopolis,2023,45,0.753
niteroi,2023,45,0.837
nova friburgo,2023,45,0.745
nova iguacu,2023,45,0.713
paracambi,2023,45,0.72
paraiba do sul,2023,45,0.702
paraty,2023,45,0.693
paty do alferes,2023,45,0.671
petropolis,2023,45,0.745
pinheiral,2023,45,0.715
pirai,2023,45,0.708
porciuncula,2023,45,0.697
porto real,2023,45,0.713
quatis,2023,45,0.69
queimados,2023,45,0.68
quissama,2023,45,0.704
resende,2023,45,0.768
rio bonito,2023,45,0.71
rio claro,2023,45,0.683
rio das flores,2023,45,0.68
rio das ostras,2023,45,0.773
rio de janeiro,2023,45,0.799
santa maria madalena,2023,45,0.668
santo antonio de padua,2023,45,0.718
sao francisco de itabapoana,2023,45,0.639
sao fidelis,2023,45,0.691
sao goncalo,2023,45,0.739
sao joao da barra,2023,45,0.671
sao joao de meriti,2023,45,0.719
sao jose de uba,2023,45,0.652
sao jose do vale do rio preto,2023,45,0.66
sao pedro da aldeia,2023,45,0.712
sao sebastiao do alto,2023,45,0.646
sapucaia,2023,45,0.59
saquarema,2023,45,0.709
seropedica,2023,45,0.713
silva jardim,2023,45,0.654
sumidouro,2023,45,0.611
tangua,2023,45,0.654
teresopolis,2023,45,0.73
trajano de moraes,2023,45,0.667
tres rios,2023,45,0.725
valenca,2023,45,0.623
varre-sai,2023,45,0.659
vassouras,2023,45,0.714
volta redonda,2023,45,0.771
angra dos reis,2023,46,0.724
aperibe,2023,46,0.692
araruama,2023,46,0.718
areal,2023,46,0.684
armacao dos buzios,2023,46,0.728
arraial do cabo,2023,46,0.733
barra do pirai,2023,46,0.733
barra mansa,2023,46,0.729
belford roxo,2023,46,0.684
bom jardim,2023,46,0.538
bom jesus do itabapoana,2023,46,0.732
cabo frio,2023,46,0.735
cachoeiras de macacu,2023,46,0.7
cambuci,2023,46,0.691
carapebus,2023,46,0.713
comendador levy gasparian,2023,46,0.685
campos dos goytacazes,2023,46,0.716
cantagalo,2023,46,0.631
cardoso moreira,2023,46,0.648
carmo,2023,46,0.696
casimiro de abreu,2023,46,0.726
conceicao de macabu,2023,46,0.712
cordeiro,2023,46,0.729
duas barras,2023,46,0.659
duque de caxias,2023,46,0.711
engenheiro paulo de frontin,2023,46,0.722
guapimirim,2023,46,0.698
iguaba grande,2023,46,0.761
itaborai,2023,46,0.693
itaguai,2023,46,0.715
italva,2023,46,0.688
itaocara,2023,46,0.713
itaperuna,2023,46,0.73
itatiaia,2023,46,0.737
japeri,2023,46,0.659
laje do muriae,2023,46,0.668
macae,2023,46,0.764
macuco,2023,46,0.703
mage,2023,46,0.709
mangaratiba,2023,46,0.753
marica,2023,46,0.765
mendes,2023,46,0.736
mesquita,2023,46,0.656
miguel pereira,2023,46,0.745
miracema,2023,46,0.713
natividade,2023,46,0.673
nilopolis,2023,46,0.753
niteroi,2023,46,0.837
nova friburgo,2023,46,0.745
nova iguacu,2023,46,0.713
paracambi,2023,46,0.72
paraiba do sul,2023,46,0.702
paraty,2023,46,0.693
paty do alferes,2023,46,0.671
petropolis,2023,46,0.745
pinheiral,2023,46,0.715
pirai,2023,46,0.708
porciuncula,2023,46,0.697
porto real,2023,46,0.713
quatis,2023,46,0.69
queimados,2023,46,0.68
quissama,2023,46,0.704
resende,2023,46,0.768
rio bonito,2023,46,0.71
rio claro,2023,46,0.683
rio das flores,2023,46,0.68
rio das ostras,2023,46,0.773
rio de janeiro,2023,46,0.799
santa maria madalena,2023,46,0.668
santo antonio de padua,2023,46,0.718
sao francisco de itabapoana,2023,46,0.639
sao fidelis,2023,46,0.691
sao goncalo,2023,46,0.739
sao joao da barra,2023,46,0.671
sao joao de meriti,2023,46,0.719
sao jose de uba,2023,46,0.652
sao jose do vale do rio preto,2023,46,0.66
sao pedro da aldeia,2023,46,0.712
sao sebastiao do alto,2023,46,0.646
sapucaia,2023,46,0.59
saquarema,2023,46,0.709
seropedica,2023,46,0.713
silva jardim,2023,46,0.654
sumidouro,2023,46,0.611
tangua,2023,46,0.654
teresopolis,2023,46,0.73
trajano de moraes,2023,46,0.667
tres rios,2023,46,0.725
valenca,2023,46,0.623
varre-sai,2023,46,0.659
vassouras,2023,46,0.714
volta redonda,2023,46,0.771
angra dos reis,2023,47,0.724
aperibe,2023,47,0.692
araruama,2023,47,0.718
areal,2023,47,0.684
armacao dos buzios,2023,47,0.728
arraial do cabo,2023,47,0.733
barra do pirai,2023,47,0.733
barra mansa,2023,47,0.729
belford roxo,2023,47,0.684
bom jardim,2023,47,0.538
bom jesus do itabapoana,2023,47,0.732
cabo frio,2023,47,0.735
cachoeiras de macacu,2023,47,0.7
cambuci,2023,47,0.691
carapebus,2023,47,0.713
comendador levy gasparian,2023,47,0.685
campos dos goytacazes,2023,47,0.716
cantagalo,2023,47,0.631
cardoso moreira,2023,47,0.648
carmo,2023,47,0.696
casimiro de abreu,2023,47,0.726
conceicao de macabu,2023,47,0.712
cordeiro,2023,47,0.729
duas barras,2023,47,0.659
duque de caxias,2023,47,0.711
engenheiro paulo de frontin,2023,47,0.722
guapimirim,2023,47,0.698
iguaba grande,2023,47,0.761
itaborai,2023,47,0.693
itaguai,2023,47,0.715
italva,2023,47,0.688
itaocara,2023,47,0.713
itaperuna,2023,47,0.73
itatiaia,2023,47,0.737
japeri,2023,47,0.659
laje do muriae,2023,47,0.668
macae,2023,47,0.764
macuco,2023,47,0.703
mage,2023,47,0.709
mangaratiba,2023,47,0.753
marica,2023,47,0.765
mendes,2023,47,0.736
mesquita,2023,47,0.656
miguel pereira,2023,47,0.745
miracema,2023,47,0.713
natividade,2023,47,0.673
nilopolis,2023,47,0.753
niteroi,2023,47,0.837
nova friburgo,2023,47,0.745
nova iguacu,2023,47,0.713
paracambi,2023,47,0.72
paraiba do sul,2023,47,0.702
paraty,2023,47,0.693
paty do alferes,2023,47,0.671
petropolis,2023,47,0.745
pinheiral,2023,47,0.715
pirai,2023,47,0.708
porciuncula,2023,47,0.697
porto real,2023,47,0.713
quatis,2023,47,0.69
queimados,2023,47,0.68
quissama,2023,47,0.704
resende,2023,47,0.768
rio bonito,2023,47,0.71
rio claro,2023,47,0.683
rio das flores,2023,47,0.68
rio das ostras,2023,47,0.773
rio de janeiro,2023,47,0.799
santa maria madalena,2023,47,0.668
santo antonio de padua,2023,47,0.718
sao francisco de itabapoana,2023,47,0.639
sao fidelis,2023,47,0.691
sao goncalo,2023,47,0.739
sao joao da barra,2023,47,0.671
sao joao de meriti,2023,47,0.719
sao jose de uba,2023,47,0.652
sao jose do vale do rio preto,2023,47,0.66
sao pedro da aldeia,2023,47,0.712
sao sebastiao do alto,2023,47,0.646
sapucaia,2023,47,0.59
saquarema,2023,47,0.709
seropedica,2023,47,0.713
silva jardim,2023,47,0.654
sumidouro,2023,47,0.611
tangua,2023,47,0.654
teresopolis,2023,47,0.73
trajano de moraes,2023,47,0.667
tres rios,2023,47,0.725
valenca,2023,47,0.623
varre-sai,2023,47,0.659
vassouras,2023,47,0.714
volta redonda,2023,47,0.771
angra dos reis,2023,48,0.724
aperibe,2023,48,0.692
araruama,2023,48,0.718
areal,2023,48,0.684
armacao dos buzios,2023,48,0.728
arraial do cabo,2023,48,0.733
barra do pirai,2023,48,0.733
barra mansa,2023,48,0.729
belford roxo,2023,48,0.684
bom jardim,2023,48,0.538
bom jesus do itabapoana,2023,48,0.732
cabo frio,2023,48,0.735
cachoeiras de macacu,2023,48,0.7
cambuci,2023,48,0.691
carapebus,2023,48,0.713
comendador levy gasparian,2023,48,0.685
campos dos goytacazes,2023,48,0.716
cantagalo,2023,48,0.631
cardoso moreira,2023,48,0.648
carmo,2023,48,0.696
casimiro de abreu,2023,48,0.726
conceicao de macabu,2023,48,0.712
cordeiro,2023,48,0.729
duas barras,2023,48,0.659
duque de caxias,2023,48,0.711
engenheiro paulo de frontin,2023,48,0.722
guapimirim,2023,48,0.698
iguaba grande,2023,48,0.761
itaborai,2023,48,0.693
itaguai,2023,48,0.715
italva,2023,48,0.688
itaocara,2023,48,0.713
itaperuna,2023,48,0.73
itatiaia,2023,48,0.737
japeri,2023,48,0.659
laje do muriae,2023,48,0.668
macae,2023,48,0.764
macuco,2023,48,0.703
mage,2023,48,0.709
mangaratiba,2023,48,0.753
marica,2023,48,0.765
mendes,2023,48,0.736
mesquita,2023,48,0.656
miguel pereira,2023,48,0.745
miracema,2023,48,0.713
natividade,2023,48,0.673
nilopolis,2023,48,0.753
niteroi,2023,48,0.837
nova friburgo,2023,48,0.745
nova iguacu,2023,48,0.713
paracambi,2023,48,0.72
paraiba do sul,2023,48,0.702
paraty,2023,48,0.693
paty do alferes,2023,48,0.671
petropolis,2023,48,0.745
pinheiral,2023,48,0.715
pirai,2023,48,0.708
porciuncula,2023,48,0.697
porto real,2023,48,0.713
quatis,2023,48,0.69
queimados,2023,48,0.68
quissama,2023,48,0.704
resende,2023,48,0.768
rio bonito,2023,48,0.71
rio claro,2023,48,0.683
rio das flores,2023,48,0.68
rio das ostras,2023,48,0.773
rio de janeiro,2023,48,0.799
santa maria madalena,2023,48,0.668
santo antonio de padua,2023,48,0.718
sao francisco de itabapoana,2023,48,0.639
sao fidelis,2023,48,0.691
sao goncalo,2023,48,0.739
sao joao da barra,2023,48,0.671
sao joao de meriti,2023,48,0.719
sao jose de uba,2023,48,0.652
sao jose do vale do rio preto,2023,48,0.66
sao pedro da aldeia,2023,48,0.712
sao sebastiao do alto,2023,48,0.646
sapucaia,2023,48,0.59
saquarema,2023,48,0.709
seropedica,2023,48,0.713
silva jardim,2023,48,0.654
sumidouro,2023,48,0.611
tangua,2023,48,0.654
teresopolis,2023,48,0.73
trajano de moraes,2023,48,0.667
tres rios,2023,48,0.725
valenca,2023,48,0.623
varre-sai,2023,48,0.659
vassouras,2023,48,0.714
volta redonda,2023,48,0.771
angra dos reis,2023,49,0.724
aperibe,2023,49,0.692
araruama,2023,49,0.718
areal,2023,49,0.684
armacao dos buzios,2023,49,0.728
arraial do cabo,2023,49,0.733
barra do pirai,2023,49,0.733
barra mansa,2023,49,0.729
belford roxo,2023,49,0.684
bom jardim,2023,49,0.538
bom jesus do itabapoana,2023,49,0.732
cabo frio,2023,49,0.735
cachoeiras de macacu,2023,49,0.7
cambuci,2023,49,0.691
carapebus,2023,49,0.713
comendador levy gasparian,2023,49,0.685
campos dos goytacazes,2023,49,0.716
cantagalo,2023,49,0.631
cardoso moreira,2023,49,0.648
carmo,2023,49,0.696
casimiro de abreu,2023,49,0.726
conceicao de macabu,2023,49,0.712
cordeiro,2023,49,0.729
duas barras,2023,49,0.659
duque de caxias,2023,49,0.711
engenheiro paulo de frontin,2023,49,0.722
guapimirim,2023,49,0.698
iguaba grande,2023,49,0.761
itaborai,2023,49,0.693
itaguai,2023,49,0.715
italva,2023,49,0.688
itaocara,2023,49,0.713
itaperuna,2023,49,0.73
itatiaia,2023,49,0.737
japeri,2023,49,0.659
laje do muriae,2023,49,0.668
macae,2023,49,0.764
macuco,2023,49,0.703
mage,2023,49,0.709
mangaratiba,2023,49,0.753
marica,2023,49,0.765
mendes,2023,49,0.736
mesquita,2023,49,0.656
miguel pereira,2023,49,0.745
miracema,2023,49,0.713
natividade,2023,49,0.673
nilopolis,2023,49,0.753
niteroi,2023,49,0.837
nova friburgo,2023,49,0.745
nova iguacu,2023,49,0.713
paracambi,2023,49,0.72
paraiba do sul,2023,49,0.702
paraty,2023,49,0.693
paty do alferes,2023,49,0.671
petropolis,2023,49,0.745
pinheiral,2023,49,0.715
pirai,2023,49,0.708
porciuncula,2023,49,0.697
porto real,2023,49,0.713
quatis,2023,49,0.69
queimados,2023,49,0.68
quissama,2023,49,0.704
resende,2023,49,0.768
rio bonito,2023,49,0.71
rio claro,2023,49,0.683
rio das flores,2023,49,0.68
rio das ostras,2023,49,0.773
rio de janeiro,2023,49,0.799
santa maria madalena,2023,49,0.668
santo antonio de padua,2023,49,0.718
sao francisco de itabapoana,2023,49,0.639
sao fidelis,2023,49,0.691
sao goncalo,2023,49,0.739
sao joao da barra,2023,49,0.671
sao joao de meriti,2023,49,0.719
sao jose de uba,2023,49,0.652
sao jose do vale do rio preto,2023,49,0.66
sao pedro da aldeia,2023,49,0.712
sao sebastiao do alto,2023,49,0.646
sapucaia,2023,49,0.59
saquarema,2023,49,0.709
seropedica,2023,49,0.713
silva jardim,2023,49,0.654
sumidouro,2023,49,0.611
tangua,2023,49,0.654
teresopolis,2023,49,0.73
trajano de moraes,2023,49,0.667
tres rios,2023,49,0.725
valenca,2023,49,0.623
varre-sai,2023,49,0.659
vassouras,2023,49,0.714
volta redonda,2023,49,0.771
angra dos reis,2023,50,0.724
aperibe,2023,50,0.692
araruama,2023,50,0.718
areal,2023,50,0.684
armacao dos buzios,2023,50,0.728
arraial do cabo,2023,50,0.733
barra do pirai,2023,50,0.733
barra mansa,2023,50,0.729
belford roxo,2023,50,0.684
bom jardim,2023,50,0.538
bom jesus do itabapoana,2023,50,0.732
cabo frio,2023,50,0.735
cachoeiras de macacu,2023,50,0.7
cambuci,2023,50,0.691
carapebus,2023,50,0.713
comendador levy gasparian,2023,50,0.685
campos dos goytacazes,2023,50,0.716
cantagalo,2023,50,0.631
cardoso moreira,2023,50,0.648
carmo,2023,50,0.696
casimiro de abreu,2023,50,0.726
conceicao de macabu,2023,50,0.712
cordeiro,2023,50,0.729
duas barras,2023,50,0.659
duque de caxias,2023,50,0.711
engenheiro paulo de frontin,2023,50,0.722
guapimirim,2023,50,0.698
iguaba grande,2023,50,0.761
itaborai,2023,50,0.693
itaguai,2023,50,0.715
italva,2023,50,0.688
itaocara,2023,50,0.713
itaperuna,2023,50,0.73
itatiaia,2023,50,0.737
japeri,2023,50,0.659
laje do muriae,2023,50,0.668
macae,2023,50,0.764
macuco,2023,50,0.703
mage,2023,50,0.709
mangaratiba,2023,50,0.753
marica,2023,50,0.765
mendes,2023,50,0.736
mesquita,2023,50,0.656
miguel pereira,2023,50,0.745
miracema,2023,50,0.713
natividade,2023,50,0.673
nilopolis,2023,50,0.753
niteroi,2023,50,0.837
nova friburgo,2023,50,0.745
nova iguacu,2023,50,0.713
paracambi,2023,50,0.72
paraiba do sul,2023,50,0.702
paraty,2023,50,0.693
paty do alferes,2023,50,0.671
petropolis,2023,50,0.745
pinheiral,2023,50,0.715
pirai,2023,50,0.708
porciuncula,2023,50,0.697
porto real,2023,50,0.713
quatis,2023,50,0.69
queimados,2023,50,0.68
quissama,2023,50,0.704
resende,2023,50,0.768
rio bonito,2023,50,0.71
rio claro,2023,50,0.683
rio das flores,2023,50,0.68
rio das ostras,2023,50,0.773
rio de janeiro,2023,50,0.799
santa maria madalena,2023,50,0.668
santo antonio de padua,2023,50,0.718
sao francisco de itabapoana,2023,50,0.639
sao fidelis,2023,50,0.691
sao goncalo,2023,50,0.739
sao joao da barra,2023,50,0.671
sao joao de meriti,2023,50,0.719
sao jose de uba,2023,50,0.652
sao jose do vale do rio preto,2023,50,0.66
sao pedro da aldeia,2023,50,0.712
sao sebastiao do alto,2023,50,0.646
sapucaia,2023,50,0.59
saquarema,2023,50,0.709
seropedica,2023,50,0.713
silva jardim,2023,50,0.654
sumidouro,2023,50,0.611
tangua,2023,50,0.654
teresopolis,2023,50,0.73
trajano de moraes,2023,50,0.667
tres rios,2023,50,0.725
valenca,2023,50,0.623
varre-sai,2023,50,0.659
vassouras,2023,50,0.714
volta redonda,2023,50,0.771
angra dos reis,2023,51,0.724
aperibe,2023,51,0.692
araruama,2023,51,0.718
areal,2023,51,0.684
armacao dos buzios,2023,51,0.728
arraial do cabo,2023,51,0.733
barra do pirai,2023,51,0.733
barra mansa,2023,51,0.729
belford roxo,2023,51,0.684
bom jardim,2023,51,0.538
bom jesus do itabapoana,2023,51,0.732
cabo frio,2023,51,0.735
cachoeiras de macacu,2023,51,0.7
cambuci,2023,51,0.691
carapebus,2023,51,0.713
comendador levy gasparian,2023,51,0.685
campos dos goytacazes,2023,51,0.716
cantagalo,2023,51,0.631
cardoso moreira,2023,51,0.648
carmo,2023,51,0.696
casimiro de abreu,2023,51,0.726
conceicao de macabu,2023,51,0.712
cordeiro,2023,51,0.729
duas barras,2023,51,0.659
duque de caxias,2023,51,0.711
engenheiro paulo de frontin,2023,51,0.722
guapimirim,2023,51,0.698
iguaba grande,2023,51,0.761
itaborai,2023,51,0.693
itaguai,2023,51,0.715
italva,2023,51,0.688
itaocara,2023,51,0.713
itaperuna,2023,51,0.73
itatiaia,2023,51,0.737
japeri,2023,51,0.659
laje do muriae,2023,51,0.668
macae,2023,51,0.764
macuco,2023,51,0.703
mage,2023,51,0.709
mangaratiba,2023,51,0.753
marica,2023,51,0.765
mendes,2023,51,0.736
mesquita,2023,51,0.656
miguel pereira,2023,51,0.745
miracema,2023,51,0.713
natividade,2023,51,0.673
nilopolis,2023,51,0.753
niteroi,2023,51,0.837
nova friburgo,2023,51,0.745
nova iguacu,2023,51,0.713
paracambi,2023,51,0.72
paraiba do sul,2023,51,0.702
paraty,2023,51,0.693
paty do alferes,2023,51,0.671
petropolis,2023,51,0.745
pinheiral,2023,51,0.715
pirai,2023,51,0.708
porciuncula,2023,51,0.697
porto real,2023,51,0.713
quatis,2023,51,0.69
queimados,2023,51,0.68
quissama,2023,51,0.704
resende,2023,51,0.768
rio bonito,2023,51,0.71
rio claro,2023,51,0.683
rio das flores,2023,51,0.68
rio das ostras,2023,51,0.773
rio de janeiro,2023,51,0.799
santa maria madalena,2023,51,0.668
santo antonio de padua,2023,51,0.718
sao francisco de itabapoana,2023,51,0.639
sao fidelis,2023,51,0.691
sao goncalo,2023,51,0.739
sao joao da barra,2023,51,0.671
sao joao de meriti,2023,51,0.719
sao jose de uba,2023,51,0.652
sao jose do vale do rio preto,2023,51,0.66
sao pedro da aldeia,2023,51,0.712
sao sebastiao do alto,2023,51,0.646
sapucaia,2023,51,0.59
saquarema,2023,51,0.709
seropedica,2023,51,0.713
silva jardim,2023,51,0.654
sumidouro,2023,51,0.611
tangua,2023,51,0.654
teresopolis,2023,51,0.73
trajano de moraes,2023,51,0.667
tres rios,2023,51,0.725
valenca,2023,51,0.623
varre-sai,2023,51,0.659
vassouras,2023,51,0.714
volta redonda,2023,51,0.771
angra dos reis,2023,52,0.724
aperibe,2023,52,0.692
araruama,2023,52,0.718
areal,2023,52,0.684
armacao dos buzios,2023,52,0.728
arraial do cabo,2023,52,0.733
barra do pirai,2023,52,0.733
barra mansa,2023,52,0.729
belford roxo,2023,52,0.684
bom jardim,2023,52,0.538
bom jesus do itabapoana,2023,52,0.732
cabo frio,2023,52,0.735
cachoeiras de macacu,2023,52,0.7
cambuci,2023,52,0.691
carapebus,2023,52,0.713
comendador levy gasparian,2023,52,0.685
campos dos goytacazes,2023,52,0.716
cantagalo,2023,52,0.631
cardoso moreira,2023,52,0.648
carmo,2023,52,0.696
casimiro de abreu,2023,52,0.726
conceicao de macabu,2023,52,0.712
cordeiro,2023,52,0.729
duas barras,2023,52,0.659
duque de caxias,2023,52,0.711
engenheiro paulo de frontin,2023,52,0.722
guapimirim,2023,52,0.698
iguaba grande,2023,52,0.761
itaborai,2023,52,0.693
itaguai,2023,52,0.715
italva,2023,52,0.688
itaocara,2023,52,0.713
itaperuna,2023,52,0.73
itatiaia,2023,52,0.737
japeri,2023,52,0.659
laje do muriae,2023,52,0.668
macae,2023,52,0.764
macuco,2023,52,0.703
mage,2023,52,0.709
mangaratiba,2023,52,0.753
marica,2023,52,0.765
mendes,2023,52,0.736
mesquita,2023,52,0.656
miguel pereira,2023,52,0.745
miracema,2023,52,0.713
natividade,2023,52,0.673
nilopolis,2023,52,0.753
niteroi,2023,52,0.837
nova friburgo,2023,52,0.745
nova iguacu,2023,52,0.713
paracambi,2023,52,0.72
paraiba do sul,2023,52,0.702
paraty,2023,52,0.693
paty do alferes,2023,52,0.671
petropolis,2023,52,0.745
pinheiral,2023,52,0.715
pirai,2023,52,0.708
porciuncula,2023,52,0.697
porto real,2023,52,0.713
quatis,2023,52,0.69
queimados,2023,52,0.68
quissama,2023,52,0.704
resende,2023,52,0.768
rio bonito,2023,52,0.71
rio claro,2023,52,0.683
rio das flores,2023,52,0.68
rio das ostras,2023,52,0.773
rio de janeiro,2023,52,0.799
santa maria madalena,2023,52,0.668
santo antonio de padua,2023,52,0.718
sao francisco de itabapoana,2023,52,0.639
sao fidelis,2023,52,0.691
sao goncalo,2023,52,0.739
sao joao da barra,2023,52,0.671
sao joao de meriti,2023,52,0.719
sao jose de uba,2023,52,0.652
sao jose do vale do rio preto,2023,52,0.66
sao pedro da aldeia,2023,52,0.712
sao sebastiao do alto,2023,52,0.646
sapucaia,2023,52,0.59
saquarema,2023,52,0.709
seropedica,2023,52,0.713
silva jardim,2023,52,0.654
sumidouro,2023,52,0.611
tangua,2023,52,0.654
teresopolis,2023,52,0.73
trajano de moraes,2023,52,0.667
tres rios,2023,52,0.725
valenca,2023,52,0.623
varre-sai,2023,52,0.659
vassouras,2023,52,0.714
volta redonda,2023,52,0.771
angra dos reis,2024,1,0.724
aperibe,2024,1,0.692
araruama,2024,1,0.718
areal,2024,1,0.684
armacao dos buzios,2024,1,0.728
arraial do cabo,2024,1,0.733
barra do pirai,2024,1,0.733
barra mansa,2024,1,0.729
belford roxo,2024,1,0.684
bom jardim,2024,1,0.538
bom jesus do itabapoana,2024,1,0.732
cabo frio,2024,1,0.735
cachoeiras de macacu,2024,1,0.7
cambuci,2024,1,0.691
carapebus,2024,1,0.713
comendador levy gasparian,2024,1,0.685
campos dos goytacazes,2024,1,0.716
cantagalo,2024,1,0.631
cardoso moreira,2024,1,0.648
carmo,2024,1,0.696
casimiro de abreu,2024,1,0.726
conceicao de macabu,2024,1,0.712
cordeiro,2024,1,0.729
duas barras,2024,1,0.659
duque de caxias,2024,1,0.711
engenheiro paulo de frontin,2024,1,0.722
guapimirim,2024,1,0.698
iguaba grande,2024,1,0.761
itaborai,2024,1,0.693
itaguai,2024,1,0.715
italva,2024,1,0.688
itaocara,2024,1,0.713
itaperuna,2024,1,0.73
itatiaia,2024,1,0.737
japeri,2024,1,0.659
laje do muriae,2024,1,0.668
macae,2024,1,0.764
macuco,2024,1,0.703
mage,2024,1,0.709
mangaratiba,2024,1,0.753
marica,2024,1,0.765
mendes,2024,1,0.736
mesquita,2024,1,0.656
miguel pereira,2024,1,0.745
miracema,2024,1,0.713
natividade,2024,1,0.673
nilopolis,2024,1,0.753
niteroi,2024,1,0.837
nova friburgo,2024,1,0.745
nova iguacu,2024,1,0.713
paracambi,2024,1,0.72
paraiba do sul,2024,1,0.702
paraty,2024,1,0.693
paty do alferes,2024,1,0.671
petropolis,2024,1,0.745
pinheiral,2024,1,0.715
pirai,2024,1,0.708
