municipio,year,week,temperature
valenca,2013,27,18.0317477143
varre-sai,2013,27,22.4633581429
vassouras,2013,27,20.9448172857
volta redonda,2013,27,19.5924637143
angra dos reis,2013,28,18.1877457143
aperibe,2013,28,21.7631412857
araruama,2013,28,24.4395604286
areal,2013,28,20.3349847143
armacao dos buzios,2013,28,19.8988097143
arraial do cabo,2013,28,24.4395604286
barra do pirai,2013,28,19.6666231429
barra mansa,2013,28,19.4507142857
belford roxo,2013,28,20.3349847143
bom jardim,2013,28,19.8988097143
bom jesus do itabapoana,2013,28,21.7631412857
cabo frio,2013,28,24.4395604286
cachoeiras de macacu,2013,28,20.3349847143
cambuci,2013,28,21.7631412857
carapebus,2013,28,21.7631412857
comendador levy gasparian,2013,28,20.3349847143
campos dos goytacazes,2013,28,21.7631412857
cantagalo,2013,28,19.8988097143
cardoso moreira,2013,28,21.7631412857
carmo,2013,28,19.8988097143
casimiro de abreu,2013,28,19.8988097143
conceicao de macabu,2013,28,21.7631412857
cordeiro,2013,28,19.8988097143
duas barras,2013,28,19.8988097143
duque de caxias,2013,28,20.3349847143
engenheiro paulo de frontin,2013,28,19.4507142857
guapimirim,2013,28,20.3349847143
iguaba grande,2013,28,24.4395604286
itaborai,2013,28,20.3349847143
itaguai,2013,28,19.4507142857
italva,2013,28,21.7631412857
itaocara,2013,28,21.7631412857
itaperuna,2013,28,21.7631412857
itatiaia,2013,28,18.1877457143
japeri,2013,28,20.3349847143
laje do muriae,2013,28,21.7631412857
macae,2013,28,19.8988097143
macuco,2013,28,19.8988097143
mage,2013,28,20.3349847143
mangaratiba,2013,28,19.6666231429
marica,2013,28,20.3349847143
mendes,2013,28,19.4507142857
mesquita,2013,28,15.5428575714
miguel pereira,2013,28,20.3349847143
miracema,2013,28,21.7631412857
natividade,2013,28,21.7631412857
nilopolis,2013,28,20.3349847143
niteroi,2013,28,20.3349847143
nova friburgo,2013,28,19.8988097143
nova iguacu,2013,28,20.3349847143
paracambi,2013,28,19.4507142857
paraiba do sul,2013,28,20.3349847143
paraty,2013,28,18.1877457143
paty do alferes,2013,28,20.3349847143
petropolis,2013,28,20.3349847143
pinheiral,2013,28,19.4507142857
pirai,2013,28,19.4507142857
porciuncula,2013,28,21.7631412857
porto real,2013,28,18.1877457143
quatis,2013,28,18.1877457143
queimados,2013,28,19.4507142857
quissama,2013,28,21.7631412857
resende,2013,28,18.1877457143
rio bonito,2013,28,22.4111418571
rio claro,2013,28,19.4507142857
rio das flores,2013,28,20.3349847143
rio das ostras,2013,28,19.8988097143
rio de janeiro,2013,28,20.3349847143
santa maria madalena,2013,28,21.7631412857
santo antonio de padua,2013,28,21.7631412857
sao francisco de itabapoana,2013,28,21.7631412857
sao fidelis,2013,28,21.7631412857
sao goncalo,2013,28,20.3349847143
sao joao da barra,2013,28,21.7631412857
sao joao de meriti,2013,28,20.3349847143
sao jose de uba,2013,28,21.7631412857
sao jose do vale do rio preto,2013,28,20.3349847143
sao pedro da aldeia,2013,28,24.4395604286
sao sebastiao do alto,2013,28,21.7631412857
sapucaia,2013,28,20.3349847143
saquarema,2013,28,24.4395604286
seropedica,2013,28,19.4507142857
silva jardim,2013,28,24.4395604286
sumidouro,2013,28,19.8988097143
tangua,2013,28,20.3349847143
teresopolis,2013,28,20.3349847143
trajano de moraes,2013,28,19.8988097143
tres rios,2013,28,20.3349847143
valenca,2013,28,17.7997598571
varre-sai,2013,28,21.7631412857
vassouras,2013,28,20.3349847143
volta redonda,2013,28,19.6666231429
angra dos reis,2013,29,20.8776895714
aperibe,2013,29,24.4179035714
araruama,2013,29,26.134092
areal,2013,29,23.1525962857
armacao dos buzios,2013,29,23.6022437143
arraial do cabo,2013,29,26.134092
barra do pirai,2013,29,22.0357142857
barra mansa,2013,29,21.9938094286
belford roxo,2013,29,23.1525962857
bom jardim,2013,29,23.6022437143
bom jesus do itabapoana,2013,29,24.4179035714
cabo frio,2013,29,26.134092
cachoeiras de macacu,2013,29,23.1525962857
cambuci,2013,29,24.4179035714
carapebus,2013,29,24.4179035714
comendador levy gasparian,2013,29,23.1525962857
campos dos goytacazes,2013,29,24.4179035714
cantagalo,2013,29,23.6022437143
cardoso moreira,2013,29,24.4179035714
carmo,2013,29,23.6022437143
casimiro de abreu,2013,29,23.6022437143
conceicao de macabu,2013,29,24.4179035714
cordeiro,2013,29,23.6022437143
duas barras,2013,29,23.6022437143
duque de caxias,2013,29,23.1525962857
engenheiro paulo de frontin,2013,29,21.9938094286
guapimirim,2013,29,23.1525962857
iguaba grande,2013,29,26.134092
itaborai,2013,29,23.1525962857
itaguai,2013,29,21.9938094286
italva,2013,29,24.4179035714
itaocara,2013,29,24.4179035714
itaperuna,2013,29,24.4179035714
itatiaia,2013,29,20.8776895714
japeri,2013,29,23.1525962857
laje do muriae,2013,29,24.4179035714
macae,2013,29,23.6022437143
macuco,2013,29,23.6022437143
mage,2013,29,23.1525962857
mangaratiba,2013,29,22.0357142857
marica,2013,29,23.1525962857
mendes,2013,29,21.9938094286
mesquita,2013,29,19.1809522857
miguel pereira,2013,29,23.1525962857
miracema,2013,29,24.4179035714
natividade,2013,29,24.4179035714
nilopolis,2013,29,23.1525962857
niteroi,2013,29,23.1525962857
nova friburgo,2013,29,23.6022437143
nova iguacu,2013,29,23.1525962857
paracambi,2013,29,21.9938094286
paraiba do sul,2013,29,23.1525962857
paraty,2013,29,20.8776895714
paty do alferes,2013,29,23.1525962857
petropolis,2013,29,23.1525962857
pinheiral,2013,29,21.9938094286
pirai,2013,29,21.9938094286
porciuncula,2013,29,24.4179035714
porto real,2013,29,20.8776895714
quatis,2013,29,20.8776895714
queimados,2013,29,21.9938094286
quissama,2013,29,24.4179035714
resende,2013,29,20.8776895714
rio bonito,2013,29,24.2770677143
rio claro,2013,29,21.9938094286
rio das flores,2013,29,23.1525962857
rio das ostras,2013,29,23.6022437143
rio de janeiro,2013,29,23.1525962857
santa maria madalena,2013,29,24.4179035714
santo antonio de padua,2013,29,24.4179035714
sao francisco de itabapoana,2013,29,24.4179035714
sao fidelis,2013,29,24.4179035714
sao goncalo,2013,29,23.1525962857
sao joao da barra,2013,29,24.4179035714
sao joao de meriti,2013,29,23.1525962857
sao jose de uba,2013,29,24.4179035714
sao jose do vale do rio preto,2013,29,23.1525962857
sao pedro da aldeia,2013,29,26.134092
sao sebastiao do alto,2013,29,24.4179035714
sapucaia,2013,29,23.1525962857
saquarema,2013,29,26.134092
seropedica,2013,29,21.9938094286
silva jardim,2013,29,26.134092
sumidouro,2013,29,23.6022437143
tangua,2013,29,23.1525962857
teresopolis,2013,29,23.1525962857
trajano de moraes,2013,29,23.6022437143
tres rios,2013,29,23.1525962857
valenca,2013,29,21.0357995714
varre-sai,2013,29,24.4179035714
vassouras,2013,29,23.1525962857
volta redonda,2013,29,22.0357142857
angra dos reis,2013,30,16.4391044286
aperibe,2013,30,22.1173291429
araruama,2013,30,21.9470605714
areal,2013,30,19.650072
armacao dos buzios,2013,30,21.4285711429
arraial do cabo,2013,30,21.9470605714
barra do pirai,2013,30,17.9916298571
barra mansa,2013,30,18.2516664286
belford roxo,2013,30,19.650072
bom jardim,2013,30,21.4285711429
bom jesus do itabapoana,2013,30,22.1173291429
cabo frio,2013,30,21.9470605714
cachoeiras de macacu,2013,30,19.650072
cambuci,2013,30,22.1173291429
carapebus,2013,30,22.1173291429
comendador levy gasparian,2013,30,19.650072
campos dos goytacazes,2013,30,22.1173291429
cantagalo,2013,30,21.4285711429
cardoso moreira,2013,30,22.1173291429
carmo,2013,30,21.4285711429
casimiro de abreu,2013,30,21.4285711429
conceicao de macabu,2013,30,22.1173291429
cordeiro,2013,30,21.4285711429
duas barras,2013,30,21.4285711429
duque de caxias,2013,30,19.650072
engenheiro paulo de frontin,2013,30,18.2516664286
guapimirim,2013,30,19.650072
iguaba grande,2013,30,21.9470605714
itaborai,2013,30,19.650072
itaguai,2013,30,18.2516664286
italva,2013,30,22.1173291429
itaocara,2013,30,22.1173291429
itaperuna,2013,30,22.1173291429
itatiaia,2013,30,16.4391044286
japeri,2013,30,19.650072
laje do muriae,2013,30,22.1173291429
macae,2013,30,21.4285711429
macuco,2013,30,21.4285711429
mage,2013,30,19.650072
mangaratiba,2013,30,17.9916298571
marica,2013,30,19.650072
mendes,2013,30,18.2516664286
mesquita,2013,30,17.0285717143
miguel pereira,2013,30,19.650072
miracema,2013,30,22.1173291429
natividade,2013,30,22.1173291429
nilopolis,2013,30,19.650072
niteroi,2013,30,19.650072
nova friburgo,2013,30,21.4285711429
nova iguacu,2013,30,19.650072
paracambi,2013,30,18.2516664286
paraiba do sul,2013,30,19.650072
paraty,2013,30,16.4391044286
paty do alferes,2013,30,19.650072
petropolis,2013,30,19.650072
pinheiral,2013,30,18.2516664286
pirai,2013,30,18.2516664286
porciuncula,2013,30,22.1173291429
porto real,2013,30,16.4391044286
quatis,2013,30,16.4391044286
queimados,2013,30,18.2516664286
quissama,2013,30,22.1173291429
resende,2013,30,16.4391044286
rio bonito,2013,30,20.371349
rio claro,2013,30,18.2516664286
rio das flores,2013,30,19.650072
rio das ostras,2013,30,21.4285711429
rio de janeiro,2013,30,19.650072
santa maria madalena,2013,30,22.1173291429
santo antonio de padua,2013,30,22.1173291429
sao francisco de itabapoana,2013,30,22.1173291429
sao fidelis,2013,30,22.1173291429
sao goncalo,2013,30,19.650072
sao joao da barra,2013,30,22.1173291429
sao joao de meriti,2013,30,19.650072
sao jose de uba,2013,30,22.1173291429
sao jose do vale do rio preto,2013,30,19.650072
sao pedro da aldeia,2013,30,21.9470605714
sao sebastiao do alto,2013,30,22.1173291429
sapucaia,2013,30,19.650072
saquarema,2013,30,21.9470605714
seropedica,2013,30,18.2516664286
silva jardim,2013,30,21.9470605714
sumidouro,2013,30,21.4285711429
tangua,2013,30,19.650072
teresopolis,2013,30,19.650072
trajano de moraes,2013,30,21.4285711429
tres rios,2013,30,19.650072
valenca,2013,30,16.1302317143
varre-sai,2013,30,22.1173291429
vassouras,2013,30,19.650072
volta redonda,2013,30,17.9916298571
angra dos reis,2013,31,18.1617194286
aperibe,2013,31,22.3862317143
araruama,2013,31,24.1758242857
areal,2013,31,20.3139138571
armacao dos buzios,2013,31,20.9648031429
arraial do cabo,2013,31,24.1758242857
barra do pirai,2013,31,18.4078677143
barra mansa,2013,31,18.471356
belford roxo,2013,31,20.3139138571
bom jardim,2013,31,20.9648031429
bom jesus do itabapoana,2013,31,22.3862317143
cabo frio,2013,31,24.1758242857
cachoeiras de macacu,2013,31,20.3139138571
cambuci,2013,31,22.3862317143
carapebus,2013,31,22.3862317143
comendador levy gasparian,2013,31,20.3139138571
campos dos goytacazes,2013,31,22.3862317143
cantagalo,2013,31,20.9648031429
cardoso moreira,2013,31,22.3862317143
carmo,2013,31,20.9648031429
casimiro de abreu,2013,31,20.9648031429
conceicao de macabu,2013,31,22.3862317143
cordeiro,2013,31,20.9648031429
duas barras,2013,31,20.9648031429
duque de caxias,2013,31,20.3139138571
engenheiro paulo de frontin,2013,31,18.471356
guapimirim,2013,31,20.3139138571
iguaba grande,2013,31,24.1758242857
itaborai,2013,31,20.3139138571
itaguai,2013,31,18.471356
italva,2013,31,22.3862317143
itaocara,2013,31,22.3862317143
itaperuna,2013,31,22.3862317143
itatiaia,2013,31,18.1617194286
japeri,2013,31,20.3139138571
laje do muriae,2013,31,22.3862317143
macae,2013,31,20.9648031429
macuco,2013,31,20.9648031429
mage,2013,31,20.3139138571
mangaratiba,2013,31,18.4078677143
marica,2013,31,20.3139138571
mendes,2013,31,18.471356
mesquita,2013,31,17.0930274286
miguel pereira,2013,31,20.3139138571
miracema,2013,31,22.3862317143
natividade,2013,31,22.3862317143
nilopolis,2013,31,20.3139138571
niteroi,2013,31,20.3139138571
nova friburgo,2013,31,20.9648031429
nova iguacu,2013,31,20.3139138571
paracambi,2013,31,18.471356
paraiba do sul,2013,31,20.3139138571
paraty,2013,31,18.1617194286
paty do alferes,2013,31,20.3139138571
petropolis,2013,31,20.3139138571
pinheiral,2013,31,18.471356
pirai,2013,31,18.471356
porciuncula,2013,31,22.3862317143
porto real,2013,31,18.1617194286
quatis,2013,31,18.1617194286
queimados,2013,31,18.471356
quissama,2013,31,22.3862317143
resende,2013,31,18.1617194286
rio bonito,2013,31,20.8054337143
rio claro,2013,31,18.471356
rio das flores,2013,31,20.3139138571
rio das ostras,2013,31,20.9648031429
rio de janeiro,2013,31,20.3139138571
santa maria madalena,2013,31,22.3862317143
santo antonio de padua,2013,31,22.3862317143
sao francisco de itabapoana,2013,31,22.3862317143
sao fidelis,2013,31,22.3862317143
sao goncalo,2013,31,20.3139138571
sao joao da barra,2013,31,22.3862317143
sao joao de meriti,2013,31,20.3139138571
sao jose de uba,2013,31,22.3862317143
sao jose do vale do rio preto,2013,31,20.3139138571
sao pedro da aldeia,2013,31,24.1758242857
sao sebastiao do alto,2013,31,22.3862317143
sapucaia,2013,31,20.3139138571
saquarema,2013,31,24.1758242857
seropedica,2013,31,18.471356
silva jardim,2013,31,24.1758242857
sumidouro,2013,31,20.9648031429
tangua,2013,31,20.3139138571
teresopolis,2013,31,20.3139138571
trajano de moraes,2013,31,20.9648031429
tres rios,2013,31,20.3139138571
valenca,2013,31,18.8142557143
varre-sai,2013,31,22.3862317143
vassouras,2013,31,20.3139138571
volta redonda,2013,31,18.4078677143
angra dos reis,2013,32,21.6494048571
aperibe,2013,32,24.279171
araruama,2013,32,26.0219777143
areal,2013,32,22.8795497143
armacao dos buzios,2013,32,23.8740474286
arraial do cabo,2013,32,26.0219777143
barra do pirai,2013,32,21.4370328571
barra mansa,2013,32,21.52381
belford roxo,2013,32,22.8795497143
bom jardim,2013,32,23.8740474286
bom jesus do itabapoana,2013,32,24.279171
cabo frio,2013,32,26.0219777143
cachoeiras de macacu,2013,32,22.8795497143
cambuci,2013,32,24.279171
carapebus,2013,32,24.279171
comendador levy gasparian,2013,32,22.8795497143
campos dos goytacazes,2013,32,24.279171
cantagalo,2013,32,23.8740474286
cardoso moreira,2013,32,24.279171
carmo,2013,32,23.8740474286
casimiro de abreu,2013,32,23.8740474286
conceicao de macabu,2013,32,24.279171
cordeiro,2013,32,23.8740474286
duas barras,2013,32,23.8740474286
duque de caxias,2013,32,22.8795497143
engenheiro paulo de frontin,2013,32,21.52381
guapimirim,2013,32,22.8795497143
iguaba grande,2013,32,26.0219777143
itaborai,2013,32,22.8795497143
itaguai,2013,32,21.52381
italva,2013,32,24.279171
itaocara,2013,32,24.279171
itaperuna,2013,32,24.279171
itatiaia,2013,32,21.6494048571
japeri,2013,32,22.8795497143
laje do muriae,2013,32,24.279171
macae,2013,32,23.8740474286
macuco,2013,32,23.8740474286
mage,2013,32,22.8795497143
mangaratiba,2013,32,21.4370328571
marica,2013,32,22.8795497143
mendes,2013,32,21.52381
mesquita,2013,32,19.0190477143
miguel pereira,2013,32,22.8795497143
miracema,2013,32,24.279171
natividade,2013,32,24.279171
nilopolis,2013,32,22.8795497143
niteroi,2013,32,22.8795497143
nova friburgo,2013,32,23.8740474286
nova iguacu,2013,32,22.8795497143
paracambi,2013,32,21.52381
paraiba do sul,2013,32,22.8795497143
paraty,2013,32,21.6494048571
paty do alferes,2013,32,22.8795497143
petropolis,2013,32,22.8795497143
pinheiral,2013,32,21.52381
pirai,2013,32,21.52381
porciuncula,2013,32,24.279171
porto real,2013,32,21.6494048571
quatis,2013,32,21.6494048571
queimados,2013,32,21.52381
quissama,2013,32,24.279171
resende,2013,32,21.6494048571
rio bonito,2013,32,23.3854278571
rio claro,2013,32,21.52381
rio das flores,2013,32,22.8795497143
rio das ostras,2013,32,23.8740474286
rio de janeiro,2013,32,22.8795497143
santa maria madalena,2013,32,24.279171
santo antonio de padua,2013,32,24.279171
sao francisco de itabapoana,2013,32,24.279171
sao fidelis,2013,32,24.279171
sao goncalo,2013,32,22.8795497143
sao joao da barra,2013,32,24.279171
sao joao de meriti,2013,32,22.8795497143
sao jose de uba,2013,32,24.279171
sao jose do vale do rio preto,2013,32,22.8795497143
sao pedro da aldeia,2013,32,26.0219777143
sao sebastiao do alto,2013,32,24.279171
sapucaia,2013,32,22.8795497143
saquarema,2013,32,26.0219777143
seropedica,2013,32,21.52381
silva jardim,2013,32,26.0219777143
sumidouro,2013,32,23.8740474286
tangua,2013,32,22.8795497143
teresopolis,2013,32,22.8795497143
trajano de moraes,2013,32,23.8740474286
tres rios,2013,32,22.8795497143
valenca,2013,32,20.6253481429
varre-sai,2013,32,24.279171
vassouras,2013,32,22.8795497143
volta redonda,2013,32,21.4370328571
angra dos reis,2013,33,18.2105158571
aperibe,2013,33,22.580407
araruama,2013,33,23.4638934286
areal,2013,33,20.2856662857
armacao dos buzios,2013,33,21.5273811429
arraial do cabo,2013,33,23.4638934286
barra do pirai,2013,33,19.0923808571
barra mansa,2013,33,19.1964285714
belford roxo,2013,33,20.2856662857
bom jardim,2013,33,21.5273811429
bom jesus do itabapoana,2013,33,22.580407
cabo frio,2013,33,23.4638934286
cachoeiras de macacu,2013,33,20.2856662857
cambuci,2013,33,22.580407
carapebus,2013,33,22.580407
comendador levy gasparian,2013,33,20.2856662857
campos dos goytacazes,2013,33,22.580407
cantagalo,2013,33,21.5273811429
cardoso moreira,2013,33,22.580407
carmo,2013,33,21.5273811429
casimiro de abreu,2013,33,21.5273811429
conceicao de macabu,2013,33,22.580407
cordeiro,2013,33,21.5273811429
duas barras,2013,33,21.5273811429
duque de caxias,2013,33,20.2856662857
engenheiro paulo de frontin,2013,33,19.1964285714
guapimirim,2013,33,20.2856662857
iguaba grande,2013,33,23.4638934286
itaborai,2013,33,20.2856662857
itaguai,2013,33,19.1964285714
italva,2013,33,22.580407
itaocara,2013,33,22.580407
itaperuna,2013,33,22.580407
itatiaia,2013,33,18.2105158571
japeri,2013,33,20.2856662857
laje do muriae,2013,33,22.580407
macae,2013,33,21.5273811429
macuco,2013,33,21.5273811429
mage,2013,33,20.2856662857
mangaratiba,2013,33,19.0923808571
marica,2013,33,20.2856662857
mendes,2013,33,19.1964285714
mesquita,2013,33,17.6095237143
miguel pereira,2013,33,20.2856662857
miracema,2013,33,22.580407
natividade,2013,33,22.580407
nilopolis,2013,33,20.2856662857
niteroi,2013,33,20.2856662857
nova friburgo,2013,33,21.5273811429
nova iguacu,2013,33,20.2856662857
paracambi,2013,33,19.1964285714
paraiba do sul,2013,33,20.2856662857
paraty,2013,33,18.2105158571
paty do alferes,2013,33,20.2856662857
petropolis,2013,33,20.2856662857
pinheiral,2013,33,19.1964285714
pirai,2013,33,19.1964285714
porciuncula,2013,33,22.580407
porto real,2013,33,18.2105158571
quatis,2013,33,18.2105158571
queimados,2013,33,19.1964285714
quissama,2013,33,22.580407
resende,2013,33,18.2105158571
rio bonito,2013,33,21.1931455714
rio claro,2013,33,19.1964285714
rio das flores,2013,33,20.2856662857
rio das ostras,2013,33,21.5273811429
rio de janeiro,2013,33,20.2856662857
santa maria madalena,2013,33,22.580407
santo antonio de padua,2013,33,22.580407
sao francisco de itabapoana,2013,33,22.580407
sao fidelis,2013,33,22.580407
sao goncalo,2013,33,20.2856662857
sao joao da barra,2013,33,22.580407
sao joao de meriti,2013,33,20.2856662857
sao jose de uba,2013,33,22.580407
sao jose do vale do rio preto,2013,33,20.2856662857
sao pedro da aldeia,2013,33,23.4638934286
sao sebastiao do alto,2013,33,22.580407
sapucaia,2013,33,20.2856662857
saquarema,2013,33,23.4638934286
