municipio,year,week,cases
cabo frio,2025,16,19
cachoeiras de macacu,2025,16,3
cambuci,2025,16,1
carapebus,2025,16,2
comendador levy gasparian,2025,16,0
campos dos goytacazes,2025,16,34
cantagalo,2025,16,0
cardoso moreira,2025,16,14
carmo,2025,16,88
casimiro de abreu,2025,16,10
conceicao de macabu,2025,16,0
cordeiro,2025,16,1
duas barras,2025,16,1
duque de caxias,2025,16,62
engenheiro paulo de frontin,2025,16,9
guapimirim,2025,16,12
iguaba grande,2025,16,34
itaborai,2025,16,64
itaguai,2025,16,0
italva,2025,16,5
itaocara,2025,16,4
itaperuna,2025,16,28
itatiaia,2025,16,18
japeri,2025,16,7
laje do muriae,2025,16,3
macae,2025,16,32
macuco,2025,16,0
mage,2025,16,92
mangaratiba,2025,16,5
marica,2025,16,31
mendes,2025,16,1
mesquita,2025,16,2
miguel pereira,2025,16,42
miracema,2025,16,1
natividade,2025,16,0
nilopolis,2025,16,1
niteroi,2025,16,9
nova friburgo,2025,16,82
nova iguacu,2025,16,74
paracambi,2025,16,68
paraiba do sul,2025,16,0
paraty,2025,16,85
paty do alferes,2025,16,1
petropolis,2025,16,101
pinheiral,2025,16,7
pirai,2025,16,52
porciuncula,2025,16,15
porto real,2025,16,0
quatis,2025,16,7
queimados,2025,16,1
quissama,2025,16,12
resende,2025,16,88
rio bonito,2025,16,43
rio claro,2025,16,14
rio das flores,2025,16,8
rio das ostras,2025,16,21
rio de janeiro,2025,16,696
santa maria madalena,2025,16,1
santo antonio de padua,2025,16,5
sao francisco de itabapoana,2025,16,0
sao fidelis,2025,16,0
sao goncalo,2025,16,24
sao joao da barra,2025,16,2
sao joao de meriti,2025,16,16
sao jose de uba,2025,16,1
sao jose do vale do rio preto,2025,16,4
sao pedro da aldeia,2025,16,18
sao sebastiao do alto,2025,16,7
sapucaia,2025,16,5
saquarema,2025,16,6
seropedica,2025,16,0
silva jardim,2025,16,0
sumidouro,2025,16,8
tangua,2025,16,10
teresopolis,2025,16,3
trajano de moraes,2025,16,11
tres rios,2025,16,11
valenca,2025,16,28
varre-sai,2025,16,0
vassouras,2025,16,18
volta redonda,2025,16,12
angra dos reis,2025,17,391
aperibe,2025,17,0
araruama,2025,17,5
areal,2025,17,0
armacao dos buzios,2025,17,16
arraial do cabo,2025,17,1
barra do pirai,2025,17,14
barra mansa,2025,17,8
belford roxo,2025,17,42
bom jardim,2025,17,24
bom jesus do itabapoana,2025,17,9
cabo frio,2025,17,12
cachoeiras de macacu,2025,17,21
cambuci,2025,17,1
carapebus,2025,17,1
comendador levy gasparian,2025,17,3
campos dos goytacazes,2025,17,34
cantagalo,2025,17,1
cardoso moreira,2025,17,35
carmo,2025,17,96
casimiro de abreu,2025,17,25
conceicao de macabu,2025,17,1
cordeiro,2025,17,5
duas barras,2025,17,1
duque de caxias,2025,17,81
engenheiro paulo de frontin,2025,17,12
guapimirim,2025,17,22
iguaba grande,2025,17,34
itaborai,2025,17,87
itaguai,2025,17,0
italva,2025,17,4
itaocara,2025,17,13
itaperuna,2025,17,30
itatiaia,2025,17,22
japeri,2025,17,18
laje do muriae,2025,17,15
macae,2025,17,25
macuco,2025,17,0
mage,2025,17,98
mangaratiba,2025,17,8
marica,2025,17,12
mendes,2025,17,9
mesquita,2025,17,4
miguel pereira,2025,17,51
miracema,2025,17,3
natividade,2025,17,19
nilopolis,2025,17,5
niteroi,2025,17,17
nova friburgo,2025,17,97
nova iguacu,2025,17,125
paracambi,2025,17,104
paraiba do sul,2025,17,2
paraty,2025,17,100
paty do alferes,2025,17,1
petropolis,2025,17,108
pinheiral,2025,17,1
pirai,2025,17,60
porciuncula,2025,17,46
porto real,2025,17,1
quatis,2025,17,7
queimados,2025,17,12
quissama,2025,17,15
resende,2025,17,87
rio bonito,2025,17,53
rio claro,2025,17,14
rio das flores,2025,17,22
rio das ostras,2025,17,14
rio de janeiro,2025,17,932
santa maria madalena,2025,17,1
santo antonio de padua,2025,17,4
sao francisco de itabapoana,2025,17,0
sao fidelis,2025,17,0
sao goncalo,2025,17,38
sao joao da barra,2025,17,2
sao joao de meriti,2025,17,24
sao jose de uba,2025,17,2
sao jose do vale do rio preto,2025,17,1
sao pedro da aldeia,2025,17,21
sao sebastiao do alto,2025,17,15
sapucaia,2025,17,11
saquarema,2025,17,5
seropedica,2025,17,0
silva jardim,2025,17,0
sumidouro,2025,17,16
tangua,2025,17,12
teresopolis,2025,17,3
trajano de moraes,2025,17,1
tres rios,2025,17,5
valenca,2025,17,112
varre-sai,2025,17,0
vassouras,2025,17,32
volta redonda,2025,17,19
angra dos reis,2025,18,204
aperibe,2025,18,2
araruama,2025,18,4
areal,2025,18,0
armacao dos buzios,2025,18,28
arraial do cabo,2025,18,2
barra do pirai,2025,18,9
barra mansa,2025,18,12
belford roxo,2025,18,50
bom jardim,2025,18,39
bom jesus do itabapoana,2025,18,10
cabo frio,2025,18,23
cachoeiras de macacu,2025,18,11
cambuci,2025,18,0
carapebus,2025,18,2
comendador levy gasparian,2025,18,2
campos dos goytacazes,2025,18,49
cantagalo,2025,18,0
cardoso moreira,2025,18,45
carmo,2025,18,60
casimiro de abreu,2025,18,8
conceicao de macabu,2025,18,0
cordeiro,2025,18,0
duas barras,2025,18,6
duque de caxias,2025,18,30
engenheiro paulo de frontin,2025,18,9
guapimirim,2025,18,21
iguaba grande,2025,18,37
itaborai,2025,18,76
itaguai,2025,18,0
italva,2025,18,7
itaocara,2025,18,13
itaperuna,2025,18,16
itatiaia,2025,18,7
japeri,2025,18,0
laje do muriae,2025,18,19
macae,2025,18,29
macuco,2025,18,0
mage,2025,18,54
mangaratiba,2025,18,5
marica,2025,18,5
mendes,2025,18,4
mesquita,2025,18,2
miguel pereira,2025,18,47
miracema,2025,18,5
natividade,2025,18,16
nilopolis,2025,18,8
niteroi,2025,18,13
nova friburgo,2025,18,79
nova iguacu,2025,18,161
paracambi,2025,18,97
paraiba do sul,2025,18,0
paraty,2025,18,112
paty do alferes,2025,18,0
petropolis,2025,18,109
pinheiral,2025,18,14
pirai,2025,18,46
porciuncula,2025,18,44
porto real,2025,18,1
quatis,2025,18,5
queimados,2025,18,12
quissama,2025,18,8
resende,2025,18,90
rio bonito,2025,18,94
rio claro,2025,18,3
rio das flores,2025,18,33
rio das ostras,2025,18,18
rio de janeiro,2025,18,963
santa maria madalena,2025,18,0
santo antonio de padua,2025,18,17
sao francisco de itabapoana,2025,18,0
sao fidelis,2025,18,0
sao goncalo,2025,18,43
sao joao da barra,2025,18,7
sao joao de meriti,2025,18,20
sao jose de uba,2025,18,1
sao jose do vale do rio preto,2025,18,2
sao pedro da aldeia,2025,18,37
sao sebastiao do alto,2025,18,12
sapucaia,2025,18,4
saquarema,2025,18,5
seropedica,2025,18,0
silva jardim,2025,18,0
sumidouro,2025,18,18
tangua,2025,18,16
teresopolis,2025,18,7
trajano de moraes,2025,18,4
tres rios,2025,18,6
valenca,2025,18,83
varre-sai,2025,18,0
vassouras,2025,18,18
volta redonda,2025,18,26
angra dos reis,2025,19,157
aperibe,2025,19,3
araruama,2025,19,4
areal,2025,19,0
armacao dos buzios,2025,19,18
arraial do cabo,2025,19,0
barra do pirai,2025,19,16
barra mansa,2025,19,14
belford roxo,2025,19,42
bom jardim,2025,19,62
bom jesus do itabapoana,2025,19,17
cabo frio,2025,19,21
cachoeiras de macacu,2025,19,11
cambuci,2025,19,1
carapebus,2025,19,3
comendador levy gasparian,2025,19,0
campos dos goytacazes,2025,19,67
cantagalo,2025,19,5
cardoso moreira,2025,19,48
carmo,2025,19,83
casimiro de abreu,2025,19,12
conceicao de macabu,2025,19,0
cordeiro,2025,19,0
duas barras,2025,19,2
duque de caxias,2025,19,59
engenheiro paulo de frontin,2025,19,19
guapimirim,2025,19,4
iguaba grande,2025,19,35
itaborai,2025,19,88
itaguai,2025,19,2
italva,2025,19,8
itaocara,2025,19,15
itaperuna,2025,19,22
itatiaia,2025,19,17
japeri,2025,19,1
laje do muriae,2025,19,4
macae,2025,19,17
macuco,2025,19,0
mage,2025,19,52
mangaratiba,2025,19,6
marica,2025,19,13
mendes,2025,19,6
mesquita,2025,19,6
miguel pereira,2025,19,34
miracema,2025,19,5
natividade,2025,19,18
nilopolis,2025,19,3
niteroi,2025,19,24
nova friburgo,2025,19,69
nova iguacu,2025,19,195
paracambi,2025,19,123
paraiba do sul,2025,19,0
paraty,2025,19,116
paty do alferes,2025,19,2
petropolis,2025,19,88
pinheiral,2025,19,13
pirai,2025,19,43
porciuncula,2025,19,35
porto real,2025,19,0
quatis,2025,19,2
queimados,2025,19,12
quissama,2025,19,9
resende,2025,19,108
rio bonito,2025,19,61
rio claro,2025,19,6
rio das flores,2025,19,11
rio das ostras,2025,19,15
rio de janeiro,2025,19,1189
santa maria madalena,2025,19,0
santo antonio de padua,2025,19,22
sao francisco de itabapoana,2025,19,0
sao fidelis,2025,19,0
sao goncalo,2025,19,38
sao joao da barra,2025,19,0
sao joao de meriti,2025,19,15
sao jose de uba,2025,19,0
sao jose do vale do rio preto,2025,19,0
sao pedro da aldeia,2025,19,35
sao sebastiao do alto,2025,19,23
sapucaia,2025,19,8
saquarema,2025,19,4
seropedica,2025,19,1
silva jardim,2025,19,0
sumidouro,2025,19,17
tangua,2025,19,5
teresopolis,2025,19,5
trajano de moraes,2025,19,2
tres rios,2025,19,5
valenca,2025,19,115
varre-sai,2025,19,0
vassouras,2025,19,39
volta redonda,2025,19,15
angra dos reis,2025,20,113
aperibe,2025,20,0
araruama,2025,20,7
areal,2025,20,0
armacao dos buzios,2025,20,20
arraial do cabo,2025,20,1
barra do pirai,2025,20,13
barra mansa,2025,20,17
belford roxo,2025,20,49
bom jardim,2025,20,41
bom jesus do itabapoana,2025,20,17
cabo frio,2025,20,12
cachoeiras de macacu,2025,20,11
cambuci,2025,20,5
carapebus,2025,20,8
comendador levy gasparian,2025,20,1
campos dos goytacazes,2025,20,35
cantagalo,2025,20,1
cardoso moreira,2025,20,36
carmo,2025,20,56
casimiro de abreu,2025,20,12
conceicao de macabu,2025,20,0
cordeiro,2025,20,2
duas barras,2025,20,4
duque de caxias,2025,20,66
engenheiro paulo de frontin,2025,20,8
guapimirim,2025,20,15
iguaba grande,2025,20,34
itaborai,2025,20,96
itaguai,2025,20,0
italva,2025,20,10
itaocara,2025,20,13
itaperuna,2025,20,35
itatiaia,2025,20,5
japeri,2025,20,0
laje do muriae,2025,20,3
macae,2025,20,20
macuco,2025,20,0
mage,2025,20,41
mangaratiba,2025,20,4
marica,2025,20,11
mendes,2025,20,0
mesquita,2025,20,4
miguel pereira,2025,20,39
miracema,2025,20,0
natividade,2025,20,10
nilopolis,2025,20,1
niteroi,2025,20,15
nova friburgo,2025,20,51
nova iguacu,2025,20,185
paracambi,2025,20,184
paraiba do sul,2025,20,1
paraty,2025,20,194
paty do alferes,2025,20,3
petropolis,2025,20,74
pinheiral,2025,20,5
pirai,2025,20,60
porciuncula,2025,20,20
porto real,2025,20,0
quatis,2025,20,0
queimados,2025,20,13
quissama,2025,20,6
resende,2025,20,70
rio bonito,2025,20,46
rio claro,2025,20,7
rio das flores,2025,20,33
rio das ostras,2025,20,8
rio de janeiro,2025,20,1139
santa maria madalena,2025,20,0
santo antonio de padua,2025,20,6
sao francisco de itabapoana,2025,20,0
sao fidelis,2025,20,0
sao goncalo,2025,20,26
sao joao da barra,2025,20,3
sao joao de meriti,2025,20,28
sao jose de uba,2025,20,1
sao jose do vale do rio preto,2025,20,0
sao pedro da aldeia,2025,20,55
sao sebastiao do alto,2025,20,21
sapucaia,2025,20,10
saquarema,2025,20,7
seropedica,2025,20,1
silva jardim,2025,20,0
sumidouro,2025,20,10
tangua,2025,20,1
teresopolis,2025,20,7
trajano de moraes,2025,20,0
tres rios,2025,20,4
valenca,2025,20,86
varre-sai,2025,20,0
vassouras,2025,20,32
volta redonda,2025,20,15
angra dos reis,2025,21,74
aperibe,2025,21,1
araruama,2025,21,12
areal,2025,21,0
armacao dos buzios,2025,21,15
arraial do cabo,2025,21,1
barra do pirai,2025,21,13
barra mansa,2025,21,5
belford roxo,2025,21,43
bom jardim,2025,21,28
bom jesus do itabapoana,2025,21,14
cabo frio,2025,21,14
cachoeiras de macacu,2025,21,22
cambuci,2025,21,1
carapebus,2025,21,8
comendador levy gasparian,2025,21,0
campos dos goytacazes,2025,21,27
cantagalo,2025,21,0
cardoso moreira,2025,21,11
carmo,2025,21,33
casimiro de abreu,2025,21,6
conceicao de macabu,2025,21,0
cordeiro,2025,21,1
duas barras,2025,21,4
duque de caxias,2025,21,55
engenheiro paulo de frontin,2025,21,5
guapimirim,2025,21,21
iguaba grande,2025,21,24
itaborai,2025,21,79
itaguai,2025,21,0
italva,2025,21,8
itaocara,2025,21,10
itaperuna,2025,21,33
itatiaia,2025,21,2
japeri,2025,21,0
laje do muriae,2025,21,10
macae,2025,21,21
macuco,2025,21,0
mage,2025,21,23
mangaratiba,2025,21,2
marica,2025,21,9
mendes,2025,21,0
mesquita,2025,21,4
miguel pereira,2025,21,38
miracema,2025,21,0
natividade,2025,21,1
nilopolis,2025,21,13
niteroi,2025,21,16
nova friburgo,2025,21,42
nova iguacu,2025,21,135
paracambi,2025,21,83
paraiba do sul,2025,21,1
paraty,2025,21,133
paty do alferes,2025,21,1
petropolis,2025,21,38
pinheiral,2025,21,2
pirai,2025,21,36
porciuncula,2025,21,11
porto real,2025,21,0
quatis,2025,21,0
queimados,2025,21,5
quissama,2025,21,20
resende,2025,21,49
rio bonito,2025,21,32
rio claro,2025,21,0
rio das flores,2025,21,15
rio das ostras,2025,21,19
rio de janeiro,2025,21,993
santa maria madalena,2025,21,0
santo antonio de padua,2025,21,3
sao francisco de itabapoana,2025,21,0
sao fidelis,2025,21,0
sao goncalo,2025,21,30
sao joao da barra,2025,21,0
sao joao de meriti,2025,21,37
sao jose de uba,2025,21,1
sao jose do vale do rio preto,2025,21,0
sao pedro da aldeia,2025,21,37
sao sebastiao do alto,2025,21,12
sapucaia,2025,21,6
saquarema,2025,21,12
seropedica,2025,21,3
silva jardim,2025,21,0
sumidouro,2025,21,13
tangua,2025,21,0
teresopolis,2025,21,6
trajano de moraes,2025,21,1
tres rios,2025,21,2
valenca,2025,21,73
varre-sai,2025,21,0
vassouras,2025,21,18
volta redonda,2025,21,10
angra dos reis,2025,22,49
aperibe,2025,22,0
araruama,2025,22,4
areal,2025,22,0
armacao dos buzios,2025,22,15
arraial do cabo,2025,22,0
barra do pirai,2025,22,6
barra mansa,2025,22,4
belford roxo,2025,22,59
bom jardim,2025,22,4
bom jesus do itabapoana,2025,22,8
cabo frio,2025,22,9
cachoeiras de macacu,2025,22,9
cambuci,2025,22,0
carapebus,2025,22,8
comendador levy gasparian,2025,22,1
campos dos goytacazes,2025,22,11
cantagalo,2025,22,0
cardoso moreira,2025,22,8
carmo,2025,22,26
casimiro de abreu,2025,22,10
conceicao de macabu,2025,22,0
cordeiro,2025,22,3
duas barras,2025,22,2
duque de caxias,2025,22,13
engenheiro paulo de frontin,2025,22,0
guapimirim,2025,22,21
iguaba grande,2025,22,34
itaborai,2025,22,82
itaguai,2025,22,0
italva,2025,22,14
itaocara,2025,22,9
itaperuna,2025,22,13
itatiaia,2025,22,2
japeri,2025,22,0
laje do muriae,2025,22,2
macae,2025,22,15
macuco,2025,22,0
mage,2025,22,13
mangaratiba,2025,22,3
marica,2025,22,14
mendes,2025,22,0
mesquita,2025,22,3
miguel pereira,2025,22,19
miracema,2025,22,0
natividade,2025,22,2
nilopolis,2025,22,7
niteroi,2025,22,11
nova friburgo,2025,22,20
nova iguacu,2025,22,73
paracambi,2025,22,40
paraiba do sul,2025,22,2
paraty,2025,22,108
paty do alferes,2025,22,5
petropolis,2025,22,33
pinheiral,2025,22,4
pirai,2025,22,17
porciuncula,2025,22,9
porto real,2025,22,0
quatis,2025,22,0
queimados,2025,22,10
quissama,2025,22,10
resende,2025,22,49
rio bonito,2025,22,18
rio claro,2025,22,0
rio das flores,2025,22,18
rio das ostras,2025,22,35
rio de janeiro,2025,22,812
santa maria madalena,2025,22,0
santo antonio de padua,2025,22,3
sao francisco de itabapoana,2025,22,0
sao fidelis,2025,22,0
sao goncalo,2025,22,28
sao joao da barra,2025,22,6
sao joao de meriti,2025,22,15
sao jose de uba,2025,22,3
sao jose do vale do rio preto,2025,22,0
sao pedro da aldeia,2025,22,32
sao sebastiao do alto,2025,22,0
sapucaia,2025,22,8
saquarema,2025,22,14
seropedica,2025,22,8
silva jardim,2025,22,0
sumidouro,2025,22,8
tangua,2025,22,0
teresopolis,2025,22,3
trajano de moraes,2025,22,0
tres rios,2025,22,3
valenca,2025,22,29
varre-sai,2025,22,0
vassouras,2025,22,18
volta redonda,2025,22,10
angra dos reis,2025,23,28
aperibe,2025,23,0
araruama,2025,23,3
areal,2025,23,0
armacao dos buzios,2025,23,15
arraial do cabo,2025,23,0
barra do pirai,2025,23,1
barra mansa,2025,23,5
belford roxo,2025,23,24
bom jardim,2025,23,7
bom jesus do itabapoana,2025,23,7
cabo frio,2025,23,11
cachoeiras de macacu,2025,23,8
cambuci,2025,23,0
carapebus,2025,23,2
comendador levy gasparian,2025,23,0
campos dos goytacazes,2025,23,12
cantagalo,2025,23,0
cardoso moreira,2025,23,6
carmo,2025,23,11
casimiro de abreu,2025,23,6
conceicao de macabu,2025,23,0
cordeiro,2025,23,1
duas barras,2025,23,1
duque de caxias,2025,23,15
engenheiro paulo de frontin,2025,23,0
guapimirim,2025,23,19
iguaba grande,2025,23,34
itaborai,2025,23,56
itaguai,2025,23,0
italva,2025,23,8
itaocara,2025,23,4
itaperuna,2025,23,11
itatiaia,2025,23,3
japeri,2025,23,0
laje do muriae,2025,23,0
macae,2025,23,21
macuco,2025,23,0
mage,2025,23,4
mangaratiba,2025,23,1
marica,2025,23,19
mendes,2025,23,0
mesquita,2025,23,2
miguel pereira,2025,23,27
miracema,2025,23,2
natividade,2025,23,0
nilopolis,2025,23,2
niteroi,2025,23,11
nova friburgo,2025,23,22
nova iguacu,2025,23,75
paracambi,2025,23,19
paraiba do sul,2025,23,0
paraty,2025,23,58
paty do alferes,2025,23,5
petropolis,2025,23,24
pinheiral,2025,23,0
pirai,2025,23,9
porciuncula,2025,23,8
porto real,2025,23,1
quatis,2025,23,0
queimados,2025,23,1
quissama,2025,23,8
resende,2025,23,31
rio bonito,2025,23,17
rio claro,2025,23,0
rio das flores,2025,23,14
rio das ostras,2025,23,13
rio de janeiro,2025,23,711
santa maria madalena,2025,23,0
santo antonio de padua,2025,23,2
sao francisco de itabapoana,2025,23,0
sao fidelis,2025,23,0
sao goncalo,2025,23,24
sao joao da barra,2025,23,7
sao joao de meriti,2025,23,25
sao jose de uba,2025,23,2
sao jose do vale do rio preto,2025,23,0
sao pedro da aldeia,2025,23,26
sao sebastiao do alto,2025,23,0
sapucaia,2025,23,2
saquarema,2025,23,7
seropedica,2025,23,1
silva jardim,2025,23,0
sumidouro,2025,23,3
tangua,2025,23,2
teresopolis,2025,23,4
trajano de moraes,2025,23,0
tres rios,2025,23,3
valenca,2025,23,23
varre-sai,2025,23,0
vassouras,2025,23,12
volta redonda,2025,23,7
angra dos reis,2025,24,22
aperibe,2025,24,0
araruama,2025,24,1
areal,2025,24,0
armacao dos buzios,2025,24,12
arraial do cabo,2025,24,0
barra do pirai,2025,24,4
barra mansa,2025,24,2
belford roxo,2025,24,14
bom jardim,2025,24,12
bom jesus do itabapoana,2025,24,4
cabo frio,2025,24,6
cachoeiras de macacu,2025,24,5
cambuci,2025,24,0
carapebus,2025,24,1
comendador levy gasparian,2025,24,0
campos dos goytacazes,2025,24,7
cantagalo,2025,24,0
cardoso moreira,2025,24,1
carmo,2025,24,3
casimiro de abreu,2025,24,6
conceicao de macabu,2025,24,0
cordeiro,2025,24,1
duas barras,2025,24,1
duque de caxias,2025,24,18
engenheiro paulo de frontin,2025,24,0
guapimirim,2025,24,7
iguaba grande,2025,24,20
itaborai,2025,24,39
itaguai,2025,24,1
italva,2025,24,8
itaocara,2025,24,3
itaperuna,2025,24,11
itatiaia,2025,24,0
japeri,2025,24,0
laje do muriae,2025,24,0
macae,2025,24,11
macuco,2025,24,0
mage,2025,24,5
mangaratiba,2025,24,0
marica,2025,24,22
mendes,2025,24,0
mesquita,2025,24,2
miguel pereira,2025,24,10
miracema,2025,24,0
natividade,2025,24,0
nilopolis,2025,24,2
niteroi,2025,24,8
nova friburgo,2025,24,14
nova iguacu,2025,24,41
paracambi,2025,24,14
paraiba do sul,2025,24,0
paraty,2025,24,21
paty do alferes,2025,24,2
petropolis,2025,24,14
pinheiral,2025,24,0
pirai,2025,24,14
porciuncula,2025,24,2
porto real,2025,24,2
quatis,2025,24,0
queimados,2025,24,1
quissama,2025,24,3
resende,2025,24,25
rio bonito,2025,24,7
rio claro,2025,24,0
rio das flores,2025,24,6
rio das ostras,2025,24,10
rio de janeiro,2025,24,502
santa maria madalena,2025,24,0
santo antonio de padua,2025,24,0
sao francisco de itabapoana,2025,24,0
sao fidelis,2025,24,0
sao goncalo,2025,24,20
sao joao da barra,2025,24,10
sao joao de meriti,2025,24,11
sao jose de uba,2025,24,3
sao jose do vale do rio preto,2025,24,0
sao pedro da aldeia,2025,24,30
sao sebastiao do alto,2025,24,0
sapucaia,2025,24,2
saquarema,2025,24,2
seropedica,2025,24,0
silva jardim,2025,24,0
sumidouro,2025,24,0
tangua,2025,24,0
teresopolis,2025,24,0
trajano de moraes,2025,24,0
tres rios,2025,24,1
valenca,2025,24,29
varre-sai,2025,24,0
vassouras,2025,24,4
volta redonda,2025,24,1
angra dos reis,2025,25,10
aperibe,2025,25,0
araruama,2025,25,8
areal,2025,25,0
armacao dos buzios,2025,25,6
arraial do cabo,2025,25,0
barra do pirai,2025,25,1
barra mansa,2025,25,1
belford roxo,2025,25,18
bom jardim,2025,25,6
bom jesus do itabapoana,2025,25,3
cabo frio,2025,25,6
cachoeiras de macacu,2025,25,1
cambuci,2025,25,0
carapebus,2025,25,2
comendador levy gasparian,2025,25,0
campos dos goytacazes,2025,25,7
cantagalo,2025,25,0
cardoso moreira,2025,25,1
carmo,2025,25,0
casimiro de abreu,2025,25,9
conceicao de macabu,2025,25,0
cordeiro,2025,25,1
duas barras,2025,25,1
duque de caxias,2025,25,15
engenheiro paulo de frontin,2025,25,0
guapimirim,2025,25,38
iguaba grande,2025,25,34
itaborai,2025,25,37
itaguai,2025,25,0
italva,2025,25,9
itaocara,2025,25,1
itaperuna,2025,25,6
itatiaia,2025,25,0
japeri,2025,25,0
laje do muriae,2025,25,0
macae,2025,25,15
macuco,2025,25,0
mage,2025,25,3
mangaratiba,2025,25,2
marica,2025,25,5
mendes,2025,25,0
mesquita,2025,25,2
miguel pereira,2025,25,3
miracema,2025,25,0
natividade,2025,25,0
nilopolis,2025,25,2
niteroi,2025,25,6
nova friburgo,2025,25,14
nova iguacu,2025,25,45
paracambi,2025,25,1
paraiba do sul,2025,25,1
paraty,2025,25,28
paty do alferes,2025,25,0
petropolis,2025,25,16
pinheiral,2025,25,0
pirai,2025,25,5
porciuncula,2025,25,2
porto real,2025,25,0
quatis,2025,25,0
queimados,2025,25,6
quissama,2025,25,2
resende,2025,25,18
rio bonito,2025,25,10
rio claro,2025,25,0
rio das flores,2025,25,6
rio das ostras,2025,25,10
rio de janeiro,2025,25,411
santa maria madalena,2025,25,0
santo antonio de padua,2025,25,0
sao francisco de itabapoana,2025,25,0
sao fidelis,2025,25,0
sao goncalo,2025,25,11
sao joao da barra,2025,25,4
sao joao de meriti,2025,25,13
sao jose de uba,2025,25,2
sao jose do vale do rio preto,2025,25,0
sao pedro da aldeia,2025,25,26
sao sebastiao do alto,2025,25,0
sapucaia,2025,25,0
saquarema,2025,25,2
seropedica,2025,25,2
silva jardim,2025,25,0
sumidouro,2025,25,4
tangua,2025,25,0
teresopolis,2025,25,2
trajano de moraes,2025,25,0
