municipio,year,week,rainfall
angra dos reis,2024,29,13.650369800000002
angra dos reis,2024,30,16.6288892
angra dos reis,2024,31,11.921481600000002
angra dos reis,2024,32,12.2664198
angra dos reis,2024,33,10.5760494
angra dos reis,2024,34,12.8933334
angra dos reis,2024,35,13.0850617
angra dos reis,2024,36,22.494196899999995
angra dos reis,2024,37,22.996666899999997
angra dos reis,2024,38,26.1181483
angra dos reis,2024,39,33.4193818
angra dos reis,2024,40,37.2993814
angra dos reis,2024,41,37.160864
angra dos reis,2024,42,36.113952
angra dos reis,2024,43,43.463952
angra dos reis,2024,44,38.286666
angra dos reis,2024,45,45.871602
angra dos reis,2024,46,54.118644999999994
angra dos reis,2024,47,52.459877000000006
angra dos reis,2024,48,51.660246
angra dos reis,2024,49,54.326916
angra dos reis,2024,50,55.028766000000005
angra dos reis,2024,51,57.205556
angra dos reis,2024,52,61.94568100000001
angra dos reis,2025,1,47.396915
angra dos reis,2025,2,67.440619
angra dos reis,2025,3,70.15296399999998
angra dos reis,2025,4,73.7685196
angra dos reis,2025,5,59.0629644
angra dos reis,2025,6,57.978151
angra dos reis,2025,7,64.87222300000002
angra dos reis,2025,8,55.436791000000014
angra dos reis,2025,9,59.098273000000006
angra dos reis,2025,10,62.209259
angra dos reis,2025,11,57.418889
angra dos reis,2025,12,62.0745678
angra dos reis,2025,13,69.3466662
angra dos reis,2025,14,31.57926
angra dos reis,2025,15,33.6746914
angra dos reis,2025,16,29.450986599999997
angra dos reis,2025,17,29.369752999999996
angra dos reis,2025,18,24.6127162
angra dos reis,2025,19,21.0372842
angra dos reis,2025,20,20.9913578
angra dos reis,2025,21,18.854938300000004
angra dos reis,2025,22,15.2495063
angra dos reis,2025,23,16.7446916
angra dos reis,2025,24,11.4348146
angra dos reis,2025,25,10.4014814
angra dos reis,2025,26,13.1280254
angra dos reis,2025,27,10.947283999999998
angra dos reis,2025,28,11.6853083
angra dos reis,2025,29,13.153949900000002
angra dos reis,2025,30,16.6288892
angra dos reis,2025,31,12.5044446
angra dos reis,2025,32,12.548148200000002
angra dos reis,2025,33,10.5760494
angra dos reis,2025,34,12.429876599999998
angra dos reis,2025,35,11.845926
angra dos reis,2025,36,22.494196899999995
angra dos reis,2025,37,22.896172899999996
angra dos reis,2025,38,24.6579016
angra dos reis,2025,39,33.4193818
angra dos reis,2025,40,36.652714800000005
angra dos reis,2025,41,37.42259200000001
angra dos reis,2025,42,36.113952
angra dos reis,2025,43,42.413952
angra dos reis,2025,44,37.942716000000004
angra dos reis,2025,45,45.871602
angra dos reis,2025,46,52.940495999999996
angra dos reis,2025,47,52.87456900000001
angra dos reis,2025,48,51.215801000000006
angra dos reis,2025,49,54.326916
angra dos reis,2025,50,54.88839600000001
angra dos reis,2025,51,56.257531
angra dos reis,2025,52,61.94568100000001
aperibe,2010,1,48.307777
aperibe,2010,2,43.83555609999999
aperibe,2010,3,44.49777890000001
aperibe,2010,4,38.56666800000001
aperibe,2010,5,31.1577784
aperibe,2010,6,30.695555999999996
aperibe,2010,7,29.3966668
aperibe,2010,8,23.6833324
aperibe,2010,9,39.4488894
aperibe,2010,10,31.228888200000007
aperibe,2010,11,30.172220800000005
aperibe,2010,12,30.372223000000005
aperibe,2010,13,19.477777999999997
aperibe,2010,14,18.0633333
aperibe,2010,15,13.043333100000002
aperibe,2010,16,13.354444599999995
aperibe,2010,17,12.1811112
aperibe,2010,18,8.936666200000001
aperibe,2010,19,12.85
aperibe,2010,20,12.1855556
aperibe,2010,21,10.43
aperibe,2010,22,6.1133334
aperibe,2010,23,6.498889
aperibe,2010,24,5.654444600000001
aperibe,2010,25,5.988888500000001
aperibe,2010,26,5.2955553
aperibe,2010,27,4.8244443
aperibe,2010,28,5.1177776999999995
aperibe,2010,29,5.401111
aperibe,2010,30,4.957777699999999
aperibe,2010,31,7.1322223000000005
aperibe,2010,32,6.8877777999999985
aperibe,2010,33,6.638888999999999
aperibe,2010,34,6.261111499999999
aperibe,2010,35,8.172222
aperibe,2010,36,9.9444441
aperibe,2010,37,9.3333331
aperibe,2010,38,15.6199999
aperibe,2010,39,17.541110699999997
aperibe,2010,40,18.705554699999997
aperibe,2010,41,20.494445299999995
aperibe,2010,42,24.810000099999996
aperibe,2010,43,24.0399996
aperibe,2010,44,38.69444599999999
aperibe,2010,45,42.69889
aperibe,2010,46,44.99555599999999
aperibe,2010,47,40.755554
aperibe,2010,48,42.949999
aperibe,2010,49,47.061111
aperibe,2010,50,55.144446
aperibe,2010,51,52.1844444
aperibe,2010,52,29.5377776
aperibe,2011,1,48.307777
aperibe,2011,2,44.47444479999999
aperibe,2011,3,44.3322232
aperibe,2011,4,44.99444600000001
aperibe,2011,5,26.7066672
aperibe,2011,6,30.811111599999997
aperibe,2011,7,30.3488892
aperibe,2011,8,23.6833324
aperibe,2011,9,38.1633336
aperibe,2011,10,31.59222190000001
aperibe,2011,11,30.138887100000005
aperibe,2011,12,30.372223000000005
aperibe,2011,13,21.116667
aperibe,2011,14,18.9
aperibe,2011,15,13.043333100000002
aperibe,2011,16,13.2922223
aperibe,2011,17,12.8300002
aperibe,2011,18,8.936666200000001
aperibe,2011,19,12.1977777
aperibe,2011,20,12.6244445
aperibe,2011,21,10.43
aperibe,2011,22,6.5844445
aperibe,2011,23,6.7100001
aperibe,2011,24,5.654444600000001
aperibe,2011,25,5.941110800000001
aperibe,2011,26,5.4688886
aperibe,2011,27,4.7755554
aperibe,2011,28,5.1177776999999995
aperibe,2011,29,5.34444434
aperibe,2011,30,4.72666656
aperibe,2011,31,7.1322223000000005
aperibe,2011,32,6.936666699999999
aperibe,2011,33,6.714444499999999
aperibe,2011,34,6.261111499999999
aperibe,2011,35,7.611111
aperibe,2011,36,10.0666663
aperibe,2011,37,9.3333331
aperibe,2011,38,14.5722221
aperibe,2011,39,17.2499997
aperibe,2011,40,18.705554699999997
aperibe,2011,41,20.238889499999996
aperibe,2011,42,23.731111399999996
aperibe,2011,43,28.046666199999997
aperibe,2011,44,33.166667999999994
aperibe,2011,45,41.697779
aperibe,2011,46,45.702223
aperibe,2011,47,40.755554
aperibe,2011,48,42.51111
aperibe,2011,49,45.444444
aperibe,2011,50,55.144446
aperibe,2011,51,52.677778
aperibe,2011,52,50.724444
aperibe,2012,1,48.307777
aperibe,2012,2,45.11333349999999
aperibe,2012,3,44.1666675
aperibe,2012,4,44.99444600000001
aperibe,2012,5,28.683334
aperibe,2012,6,30.926667199999997
aperibe,2012,7,30.3488892
aperibe,2012,8,24.6355548
aperibe,2012,9,32.2088888
aperibe,2012,10,32.3188893
aperibe,2012,11,30.138887100000005
aperibe,2012,12,30.305555600000005
aperibe,2012,13,24.394445
aperibe,2012,14,18.9
aperibe,2012,15,14.716666500000002
aperibe,2012,16,13.167777699999998
aperibe,2012,17,13.478889199999998
aperibe,2012,18,9.585555200000002
aperibe,2012,19,10.8933331
aperibe,2012,20,13.5022223
aperibe,2012,21,10.43
aperibe,2012,22,7.5266667
aperibe,2012,23,7.1322223000000005
aperibe,2012,24,5.654444600000001
aperibe,2012,25,5.8455554
aperibe,2012,26,5.8155552
aperibe,2012,27,4.7755554
aperibe,2012,28,5.0199999
aperibe,2012,29,5.23111102
aperibe,2012,30,5.51444432
aperibe,2012,31,5.882222259999999
aperibe,2012,32,7.034444499999999
aperibe,2012,33,6.789999999999999
aperibe,2012,34,6.336666999999999
aperibe,2012,35,6.4888889999999995
aperibe,2012,36,10.1888885
aperibe,2012,37,9.4555553
aperibe,2012,38,12.4766665
aperibe,2012,39,16.667777700000002
aperibe,2012,40,18.705554699999997
aperibe,2012,41,19.727777899999996
aperibe,2012,42,21.573333999999996
aperibe,2012,43,28.046666199999997
aperibe,2012,44,30.124445199999997
aperibe,2012,45,39.695556999999994
aperibe,2012,46,45.702223
aperibe,2012,47,42.168887999999995
aperibe,2012,48,41.633332
aperibe,2012,49,43.827777
aperibe,2012,50,53.527779
aperibe,2012,51,53.6644452
aperibe,2012,52,58.5922218
aperibe,2013,1,48.7911104
aperibe,2013,2,46.391110899999994
aperibe,2013,3,43.83555609999999
aperibe,2013,4,44.99444600000001
aperibe,2013,5,32.6366676
aperibe,2013,6,31.1577784
aperibe,2013,7,30.3488892
aperibe,2013,8,26.5399996
aperibe,2013,9,34.306666199999995
aperibe,2013,10,32.682223
aperibe,2013,11,30.138887100000005
aperibe,2013,12,30.272221900000005
aperibe,2013,13,26.033334000000004
aperibe,2013,14,18.9
aperibe,2013,15,15.553333200000004
aperibe,2013,16,13.1055554
aperibe,2013,17,13.478889199999998
aperibe,2013,18,10.2344442
aperibe,2013,19,10.2411108
aperibe,2013,20,13.5022223
aperibe,2013,21,10.8688889
aperibe,2013,22,7.9977778
aperibe,2013,23,7.1322223000000005
aperibe,2013,24,5.865555700000001
aperibe,2013,25,5.797777700000001
aperibe,2013,26,5.988888500000001
aperibe,2013,27,4.7755554
aperibe,2013,28,4.971111
aperibe,2013,29,5.17444436
aperibe,2013,30,5.51444432
aperibe,2013,31,5.6511111199999995
aperibe,2013,32,7.0833334
aperibe,2013,33,6.789999999999999
aperibe,2013,34,6.4122224999999995
aperibe,2013,35,5.927778
aperibe,2013,36,10.1888885
aperibe,2013,37,9.577777499999998
aperibe,2013,38,11.4288887
aperibe,2013,39,16.667777700000002
aperibe,2013,40,18.414443699999996
aperibe,2013,41,19.472222099999996
aperibe,2013,42,20.494445299999995
aperibe,2013,43,28.046666199999997
aperibe,2013,44,28.60333379999999
aperibe,2013,45,38.69444599999999
aperibe,2013,46,45.702223
aperibe,2013,47,42.87555499999999
aperibe,2013,48,41.194443
aperibe,2013,49,43.827777
aperibe,2013,50,51.911112
aperibe,2013,51,54.1577788
aperibe,2013,52,51.6911108
aperibe,2014,1,49.2744438
aperibe,2014,2,47.0299996
aperibe,2014,3,43.83555609999999
aperibe,2014,4,44.828890300000005
aperibe,2014,5,34.6133344
aperibe,2014,6,31.1577784
aperibe,2014,7,30.464444799999995
aperibe,2014,8,27.492222
aperibe,2014,9,33.0211104
aperibe,2014,10,32.682223
aperibe,2014,11,30.502220800000003
aperibe,2014,12,30.238888200000005
aperibe,2014,13,30.372223000000005
aperibe,2014,14,16.2
aperibe,2014,15,16.389999900000003
aperibe,2014,16,13.043333100000002
aperibe,2014,17,13.478889199999998
aperibe,2014,18,10.8833332
aperibe,2014,19,9.5888885
aperibe,2014,20,13.5022223
aperibe,2014,21,11.3077778
aperibe,2014,22,8.4688889
aperibe,2014,23,7.1322223000000005
aperibe,2014,24,6.076666800000001
aperibe,2014,25,5.750000000000001
aperibe,2014,26,5.988888500000001
aperibe,2014,27,4.9488886999999995
aperibe,2014,28,4.9222221
aperibe,2014,29,5.1177776999999995
aperibe,2014,30,5.51444432
aperibe,2014,31,5.41999998
aperibe,2014,32,7.1322223000000005
aperibe,2014,33,6.789999999999999
aperibe,2014,34,6.487778
aperibe,2014,35,5.366667
aperibe,2014,36,10.1888885
aperibe,2014,37,9.6999997
aperibe,2014,38,10.3811109
aperibe,2014,39,16.667777700000002
aperibe,2014,40,18.1233327
aperibe,2014,41,19.216666299999996
aperibe,2014,42,20.494445299999995
aperibe,2014,43,26.967777499999997
aperibe,2014,44,27.0822224
aperibe,2014,45,38.69444599999999
aperibe,2014,46,44.701111999999995
aperibe,2014,47,43.582222
aperibe,2014,48,40.755554
aperibe,2014,49,43.827777
aperibe,2014,50,50.294445
aperibe,2014,51,54.6511124
aperibe,2014,52,51.6911108
aperibe,2015,1,27.604444
aperibe,2015,2,47.6688883
aperibe,2015,3,43.83555609999999
aperibe,2015,4,44.663334600000006
aperibe,2015,5,36.5900012
aperibe,2015,6,31.1577784
aperibe,2015,7,30.580000399999996
aperibe,2015,8,28.4444444
aperibe,2015,9,28.3522214
aperibe,2015,10,36.0655562
aperibe,2015,11,30.8655545
aperibe,2015,12,30.205554500000005
aperibe,2015,13,30.372223000000005
aperibe,2015,14,17.838888999999998
aperibe,2015,15,17.2266666
aperibe,2015,16,13.043333100000002
aperibe,2015,17,13.416666899999996
aperibe,2015,18,11.5322222
aperibe,2015,19,8.936666200000001
aperibe,2015,20,13.5022223
aperibe,2015,21,11.7466667
aperibe,2015,22,8.94
aperibe,2015,23,7.1322223000000005
aperibe,2015,24,6.2877779
aperibe,2015,25,5.702222300000001
aperibe,2015,26,5.988888500000001
aperibe,2015,27,5.122222
aperibe,2015,28,4.873333199999999
aperibe,2015,29,5.1177776999999995
aperibe,2015,30,5.4577776600000005
aperibe,2015,31,5.188888840000001
aperibe,2015,32,7.1322223000000005
aperibe,2015,33,6.838888899999999
aperibe,2015,34,6.563333499999999
aperibe,2015,35,6.261111499999999
aperibe,2015,36,8.733333
aperibe,2015,37,9.8222219
aperibe,2015,38,9.3333331
aperibe,2015,39,16.667777700000002
aperibe,2015,40,17.832221699999998
aperibe,2015,41,18.961110499999997
aperibe,2015,42,20.494445299999995
aperibe,2015,43,25.888888799999997
aperibe,2015,44,25.561110999999997
aperibe,2015,45,38.69444599999999
aperibe,2015,46,43.70000099999999
aperibe,2015,47,44.288889
aperibe,2015,48,40.755554
aperibe,2015,49,43.388887999999994
aperibe,2015,50,48.677778
aperibe,2015,51,55.144446
aperibe,2015,52,51.6911108
aperibe,2016,1,48.307777
aperibe,2016,2,43.83555609999999
aperibe,2016,3,44.49777890000001
aperibe,2016,4,38.56666800000001
aperibe,2016,5,31.1577784
aperibe,2016,6,30.695555999999996
aperibe,2016,7,29.3966668
aperibe,2016,8,23.6833324
aperibe,2016,9,34.7800004
aperibe,2016,10,31.59222190000001
aperibe,2016,11,30.138887100000005
aperibe,2016,12,30.372223000000005
aperibe,2016,13,21.116667
aperibe,2016,14,18.9
aperibe,2016,15,13.043333100000002
aperibe,2016,16,13.2922223
aperibe,2016,17,12.8300002
aperibe,2016,18,8.936666200000001
aperibe,2016,19,12.1977777
aperibe,2016,20,12.6244445
aperibe,2016,21,10.43
aperibe,2016,22,6.5844445
aperibe,2016,23,6.7100001
aperibe,2016,24,5.654444600000001
aperibe,2016,25,5.941110800000001
aperibe,2016,26,5.4688886
aperibe,2016,27,4.7755554
aperibe,2016,28,5.1177776999999995
aperibe,2016,29,5.34444434
aperibe,2016,30,4.72666656
aperibe,2016,31,7.1322223000000005
aperibe,2016,32,6.936666699999999
aperibe,2016,33,6.714444499999999
aperibe,2016,34,6.261111499999999
aperibe,2016,35,7.611111
aperibe,2016,36,10.0666663
aperibe,2016,37,9.3333331
aperibe,2016,38,14.5722221
aperibe,2016,39,17.2499997
aperibe,2016,40,18.705554699999997
aperibe,2016,41,20.238889499999996
aperibe,2016,42,23.731111399999996
aperibe,2016,43,28.046666199999997
aperibe,2016,44,33.166667999999994
aperibe,2016,45,41.697779
aperibe,2016,46,45.702223
aperibe,2016,47,40.755554
aperibe,2016,48,42.51111
aperibe,2016,49,45.444444
aperibe,2016,50,55.144446
aperibe,2016,51,52.677778
aperibe,2016,52,36.922222
aperibe,2017,1,48.307777
aperibe,2017,2,45.11333349999999
aperibe,2017,3,44.1666675
aperibe,2017,4,44.99444600000001
aperibe,2017,5,28.683334
aperibe,2017,6,30.926667199999997
aperibe,2017,7,30.3488892
aperibe,2017,8,24.6355548
aperibe,2017,9,36.8777778
aperibe,2017,10,31.955555600000004
aperibe,2017,11,30.138887100000005
aperibe,2017,12,30.338889300000005
aperibe,2017,13,22.755556
aperibe,2017,14,18.9
aperibe,2017,15,13.879999800000002
aperibe,2017,16,13.23
aperibe,2017,17,13.478889199999998
aperibe,2017,18,8.936666200000001
aperibe,2017,19,11.5455554
aperibe,2017,20,13.0633334
aperibe,2017,21,10.43
aperibe,2017,22,7.0555556
aperibe,2017,23,6.9211112
aperibe,2017,24,5.654444600000001
aperibe,2017,25,5.8933331
aperibe,2017,26,5.6422219
aperibe,2017,27,4.7755554
aperibe,2017,28,5.0688888
aperibe,2017,29,5.2877776800000005
aperibe,2017,30,5.51444432
aperibe,2017,31,6.1133334
aperibe,2017,32,6.985555599999999
aperibe,2017,33,6.789999999999999
aperibe,2017,34,6.261111499999999
aperibe,2017,35,7.05
aperibe,2017,36,10.1888885
aperibe,2017,37,9.3333331
aperibe,2017,38,13.5244443
aperibe,2017,39,16.9588887
aperibe,2017,40,18.705554699999997
aperibe,2017,41,19.983333699999996
aperibe,2017,42,22.652222699999996
aperibe,2017,43,28.046666199999997
aperibe,2017,44,31.6455566
aperibe,2017,45,40.696667999999995
aperibe,2017,46,45.702223
aperibe,2017,47,41.462221
aperibe,2017,48,42.072221
aperibe,2017,49,43.827777
aperibe,2017,50,55.144446
aperibe,2017,51,53.1711116
aperibe,2017,52,51.2077774
aperibe,2018,1,48.307777
aperibe,2018,2,45.75222219999999
aperibe,2018,3,44.0011118
aperibe,2018,4,44.99444600000001
aperibe,2018,5,30.6600008
aperibe,2018,6,31.0422228
aperibe,2018,7,30.3488892
aperibe,2018,8,25.5877772
aperibe,2018,9,35.592222
aperibe,2018,10,32.3188893
aperibe,2018,11,30.138887100000005
aperibe,2018,12,30.305555600000005
aperibe,2018,13,24.394445
aperibe,2018,14,18.9
aperibe,2018,15,14.716666500000002
aperibe,2018,16,13.167777699999998
aperibe,2018,17,13.478889199999998
aperibe,2018,18,9.585555200000002
aperibe,2018,19,10.8933331
aperibe,2018,20,13.5022223
aperibe,2018,21,10.43
aperibe,2018,22,7.5266667
aperibe,2018,23,7.1322223000000005
aperibe,2018,24,5.654444600000001
aperibe,2018,25,5.8455554
aperibe,2018,26,5.8155552
aperibe,2018,27,4.7755554
aperibe,2018,28,5.0199999
aperibe,2018,29,5.23111102
aperibe,2018,30,5.51444432
aperibe,2018,31,5.882222259999999
aperibe,2018,32,7.034444499999999
aperibe,2018,33,6.789999999999999
aperibe,2018,34,6.336666999999999
aperibe,2018,35,6.4888889999999995
aperibe,2018,36,10.188888500000001
aperibe,2018,37,9.455555299999999
aperibe,2018,38,12.4766665
aperibe,2018,39,16.667777700000002
aperibe,2018,40,18.705554699999997
aperibe,2018,41,19.727777899999996
aperibe,2018,42,21.573333999999996
aperibe,2018,43,28.046666199999997
aperibe,2018,44,30.124445199999997
aperibe,2018,45,39.695556999999994
aperibe,2018,46,45.702223
aperibe,2018,47,42.168887999999995
aperibe,2018,48,41.633332
aperibe,2018,49,43.827777
aperibe,2018,50,53.527779
aperibe,2018,51,53.6644452
aperibe,2018,52,51.6911108
aperibe,2019,1,48.7911104
aperibe,2019,2,46.391110899999994
aperibe,2019,3,43.83555609999999
aperibe,2019,4,44.99444600000001
aperibe,2019,5,32.6366676
aperibe,2019,6,31.1577784
aperibe,2019,7,30.3488892
aperibe,2019,8,26.5399996
aperibe,2019,9,34.306666199999995
aperibe,2019,10,32.682223
aperibe,2019,11,30.138887100000005
aperibe,2019,12,30.272221900000005
aperibe,2019,13,26.033334000000004
aperibe,2019,14,18.9
aperibe,2019,15,15.553333200000004
aperibe,2019,16,13.1055554
aperibe,2019,17,13.478889199999998
aperibe,2019,18,10.2344442
aperibe,2019,19,10.2411108
aperibe,2019,20,13.5022223
aperibe,2019,21,10.8688889
aperibe,2019,22,7.9977778
aperibe,2019,23,7.1322223000000005
aperibe,2019,24,5.865555700000001
aperibe,2019,25,5.797777700000001
aperibe,2019,26,5.988888500000001
aperibe,2019,27,4.7755554
aperibe,2019,28,4.971111
aperibe,2019,29,5.17444436
aperibe,2019,30,5.51444432
aperibe,2019,31,5.6511111199999995
